Feature,[G3.1.1.1.1],[G3.1.1.1.2],[G3.1.1.1.3],[G3.1.1.1.4],[G3.1.1.1.5],[G3.1.1.1.6],[G3.1.1.1.7],[G3.1.1.1.8],[G3.1.1.1.9],[G3.1.1.1.10],[G3.1.1.1.11],[G3.1.1.1.12],[G3.1.1.1.13],[G3.1.1.1.14],[G3.1.1.1.15],[G3.1.1.1.16],[G3.1.1.1.17],[G3.1.1.1.18],[G3.1.1.1.19],[G3.1.1.1.20],[G3.1.1.1.21],[G3.1.1.1.22],[G3.1.1.1.23],[G3.1.1.1.24],[G3.1.1.1.25],[G3.1.1.1.26],[G3.1.1.1.27],[G3.1.1.1.28],[G3.1.1.1.29],[G3.1.1.1.30],[G3.1.2.1.1],[G3.1.2.1.2],[G3.1.2.1.3],[G3.1.2.1.4],[G3.1.2.1.5],[G3.1.2.1.6],[G3.1.2.1.7],[G3.1.2.1.8],[G3.1.2.1.9],[G3.1.2.1.10],[G3.1.2.1.11],[G3.1.2.1.12],[G3.1.2.1.13],[G3.1.2.1.14],[G3.1.2.1.15],[G3.1.2.1.16],[G3.1.2.1.17],[G3.1.2.1.18],[G3.1.2.1.19],[G3.1.2.1.20],[G3.1.2.1.21],[G3.1.2.1.22],[G3.1.2.1.23],[G3.1.2.1.24],[G3.1.2.1.25],[G3.1.2.1.26],[G3.1.2.1.27],[G3.1.2.1.28],[G3.1.2.1.29],[G3.1.2.1.30],[G3.1.4.1.1],[G3.1.4.1.2],[G3.1.4.1.3],[G3.1.4.1.4],[G3.1.4.1.5],[G3.1.4.1.6],[G3.1.4.1.7],[G3.1.4.1.8],[G3.1.4.1.9],[G3.1.4.1.10],[G3.1.4.1.11],[G3.1.4.1.12],[G3.1.4.1.13],[G3.1.4.1.14],[G3.1.4.1.15],[G3.1.4.1.16],[G3.1.4.1.17],[G3.1.4.1.18],[G3.1.4.1.19],[G3.1.4.1.20],[G3.1.4.1.21],[G3.1.4.1.22],[G3.1.4.1.23],[G3.1.4.1.24],[G3.1.4.1.25],[G3.1.4.1.26],[G3.1.4.1.27],[G3.1.4.1.28],[G3.1.4.1.29],[G3.1.4.1.30]
seq1000,0.047290,-0.109155,-0.071498,0.232330,0.047885,-0.197200,-0.086081,-0.026537,0.072772,0.014766,-0.014771,0.120647,0.183488,0.047188,-0.299016,0.158088,-0.213864,-0.457182,-0.498779,0.081089,0.124185,-0.064144,-0.229442,0.109466,0.157480,0.135736,-0.033686,-0.010058,0.005821,-0.245491,0.045624,-0.034166,0.036628,-0.110426,0.201728,0.025185,-0.047297,0.018692,-0.123004,0.193564,0.139524,0.005920,0.153437,0.001900,-0.120944,-0.100492,-0.118134,0.140606,-0.017863,-0.010375,0.166951,-0.053160,-0.026363,0.270632,-0.098143,-0.090125,-0.017045,0.007492,-0.006289,-0.132974,0.051480,-0.023042,-0.002379,0.202753,-0.042238,0.008115,-0.021512,0.142739,-0.014999,0.097757,0.015100,0.280941,0.028356,0.052132,0.007145,0.072366,-0.033255,0.102692,-0.007359,0.029087,0.125630,0.208301,-0.088431,0.160125,0.004756,0.076362,0.096005,-0.067987,-0.028659,-0.061616
seq1001,-0.083558,-0.017613,-0.026846,-0.058873,-0.019722,-0.011656,0.135064,0.104631,0.187357,0.179459,0.022012,-0.177864,0.002319,0.017628,-0.130865,0.144726,0.290948,0.242771,-0.035301,-0.174110,0.108374,-0.064912,0.133067,-0.019520,0.167241,0.004278,0.367622,-0.064284,-0.124286,-0.023582,0.208041,0.049796,0.044758,0.197230,-0.163552,-0.231751,-0.102075,0.073496,0.117350,-0.014022,0.215241,0.173257,0.102386,0.029318,0.064494,0.059905,-0.225787,-0.141358,-0.118468,-0.109401,-0.164635,-0.010852,-0.026376,-0.123796,0.058484,0.178021,0.140725,-0.126607,0.117656,0.058055,-0.011650,0.025544,-0.275765,0.173927,-0.135198,0.063651,-0.042992,-0.005810,0.060105,0.080634,0.137862,-0.051418,-0.075661,-0.036009,0.051137,-0.025094,-0.060842,-0.000869,-0.027979,-0.172665,-0.088499,-0.040352,0.021928,-0.188661,0.132676,0.004465,0.231889,-0.238752,0.116969,-0.094354
seq1002,-0.297239,0.129325,0.268739,0.096050,-0.054862,0.035921,0.374976,-0.406251,0.244840,0.040727,-0.086100,0.117368,0.093873,0.061130,-0.139743,0.299183,-0.101980,-0.070212,0.215763,-0.107351,0.088848,-0.103740,0.385938,-0.155176,-0.054579,0.354887,-0.130994,0.372116,-0.020093,0.264114,0.007104,0.052076,-0.041391,-0.066750,0.029199,-0.161950,-0.026855,-0.141997,-0.130577,-0.106071,-0.033788,0.029274,0.024435,0.110297,0.077584,0.058818,0.100551,0.013206,-0.023531,-0.071212,0.251135,0.053420,0.037508,-0.142794,-0.090592,-0.175548,-0.190875,0.029776,-0.230431,0.147886,0.223890,0.052205,0.066112,0.027614,-0.105477,-0.293869,-0.199140,-0.149755,-0.096045,0.047567,0.165420,0.424057,0.166699,0.072448,0.090895,-0.004708,-0.130203,-0.210026,0.022624,-0.100273,-0.148144,0.105561,0.163031,0.088953,0.221070,-0.088369,0.307264,0.307468,-0.070927,-0.261283
seq1003,-0.297239,0.129325,0.268739,0.096050,-0.054862,0.035921,0.374976,-0.406251,0.244840,0.040727,-0.086100,0.117368,0.093873,0.061130,-0.139743,0.299183,-0.101980,-0.070212,0.215763,-0.107351,0.088848,-0.103740,0.385938,-0.155176,-0.054579,0.354887,-0.130994,0.372116,-0.020093,0.264114,0.007104,0.052076,-0.041391,-0.066750,0.029199,-0.161950,-0.026855,-0.141997,-0.130577,-0.106071,-0.033788,0.029274,0.024435,0.110297,0.077584,0.058818,0.100551,0.013206,-0.023531,-0.071212,0.251135,0.053420,0.037508,-0.142794,-0.090592,-0.175548,-0.190875,0.029776,-0.230431,0.147886,0.223890,0.052205,0.066112,0.027614,-0.105477,-0.293869,-0.199140,-0.149755,-0.096045,0.047567,0.165420,0.424057,0.166699,0.072448,0.090895,-0.004708,-0.130203,-0.210026,0.022624,-0.100273,-0.148144,0.105561,0.163031,0.088953,0.221070,-0.088369,0.307264,0.307468,-0.070927,-0.261283
seq1004,-0.189473,0.189257,0.065526,-0.027765,0.127313,0.038049,0.179499,-0.236254,0.263634,-0.008985,0.054266,0.210693,0.111223,0.169062,-0.044533,0.112300,-0.024102,0.068771,0.082851,-0.166577,0.062333,-0.041698,0.345234,0.009360,-0.080793,0.164489,0.045010,0.260063,0.003157,0.119336,0.013371,0.164939,-0.034398,0.061287,0.026735,-0.008326,-0.186077,-0.009404,-0.080914,-0.003423,0.116838,0.108024,0.028661,0.067302,0.103765,0.006507,0.021372,0.001518,0.043730,0.121699,0.026226,-0.038524,-0.002090,0.131393,-0.135490,0.138547,-0.105091,0.092267,-0.076448,0.155343,0.123976,-0.064385,0.103649,-0.006097,-0.220114,-0.177597,-0.105897,-0.089926,-0.123023,-0.119263,0.217510,0.308545,0.198153,0.144072,0.131656,0.034015,-0.082071,-0.152959,0.051489,-0.046024,-0.133876,-0.036327,0.227621,-0.076210,0.158426,0.047451,-0.051401,0.067558,-0.117756,-0.049922
seq1005,0.056667,0.124799,0.052692,0.172976,-0.016324,-0.077487,0.130799,0.208026,0.049964,0.045077,-0.027398,0.174947,0.107426,0.175594,0.069251,0.189838,-0.005516,-0.119623,-0.143342,0.122238,0.020197,0.086440,0.105600,0.191283,-0.036452,0.010801,0.060532,0.188281,-0.074794,0.242420,0.174121,0.022520,-0.138187,-0.250956,-0.098635,0.109377,0.069100,0.236222,0.098655,-0.024686,-0.068235,-0.180161,-0.013352,0.116927,0.303248,0.217189,0.011079,-0.089728,-0.159223,-0.085998,-0.025617,0.259443,0.124084,-0.031954,0.042833,-0.060931,-0.017978,0.072901,0.037455,0.303444,0.078964,0.058063,-0.012795,-0.050571,-0.063824,-0.066836,0.016634,0.092771,0.030660,-0.050518,0.051434,-0.007821,0.211057,0.085024,0.065280,0.115922,-0.078498,-0.048062,-0.105695,-0.033086,0.016905,-0.003539,0.068354,-0.024679,0.107960,0.075063,0.058369,-0.012556,0.069671,-0.127536
seq1006,0.065437,-0.159373,0.081164,0.169918,-0.068796,-0.062270,0.158920,0.076080,0.041018,0.107760,-0.113058,-0.166532,-0.015480,0.068804,-0.051425,0.059437,0.073583,0.085084,-0.108158,-0.197805,0.075434,-0.028281,-0.039226,0.150647,0.237468,0.014333,-0.197950,0.024559,-0.039280,-0.249873,-0.005407,0.059152,0.059486,0.151947,-0.035282,-0.006342,-0.023554,0.005090,-0.146576,-0.047340,0.031758,-0.121722,-0.070124,0.138211,0.099610,-0.041472,0.170227,0.042636,0.135941,0.011973,0.120410,-0.022363,0.031658,0.048343,0.134229,-0.217323,0.060492,0.008881,-0.061730,-0.083316,0.065581,0.046848,-0.167077,0.218533,-0.041172,0.115910,-0.171798,-0.112633,-0.174108,-0.123509,-0.101598,-0.044140,0.158442,0.056875,0.175927,0.011157,0.252135,0.000222,0.402764,0.308391,0.174208,-0.152482,-0.007518,-0.125705,0.044467,-0.238259,-0.282644,0.120976,-0.128516,0.020472
seq1007,-0.175219,0.199075,-0.050135,-0.093377,-0.023072,-0.019037,0.250700,-0.058448,0.136010,-0.026330,-0.102239,0.085228,-0.198588,0.154818,-0.059064,0.272948,-0.276888,0.256350,0.009448,0.112681,-0.039367,-0.325369,0.283067,-0.351232,0.142375,0.088012,-0.065571,0.041466,-0.276911,0.218569,-0.024389,-0.082256,0.001018,0.177328,0.033859,-0.086273,-0.117035,-0.063050,0.036686,0.001039,-0.143887,-0.164304,0.174817,0.113457,-0.118919,0.035658,0.094280,0.117169,-0.070301,-0.057304,-0.140446,0.195296,-0.013398,-0.171463,-0.048704,0.007468,0.296624,0.031142,-0.156277,0.140650,-0.081860,-0.071870,0.206443,0.099725,0.120745,-0.069764,-0.004052,-0.188487,0.264685,0.081464,-0.145200,-0.010672,0.210393,0.020335,0.008336,0.010488,-0.194441,0.199071,-0.039893,-0.340371,-0.096027,0.184869,-0.102147,-0.189593,0.062491,-0.010180,0.133120,0.136249,-0.153475,-0.019722
seq1008,0.082962,-0.200539,0.106940,0.185367,0.010679,0.262806,0.112926,-0.210859,0.023076,0.228140,0.020014,-0.039211,0.128681,0.069302,0.091586,0.478383,0.183792,0.042472,-0.037206,-0.051258,0.220194,0.278886,0.163472,0.000637,0.170884,0.152438,0.287276,0.175012,0.068881,0.072261,-0.039274,0.023168,-0.038611,0.021972,-0.018139,-0.057212,0.012229,-0.052476,0.079311,0.191471,0.018206,0.035556,0.102422,0.036887,0.032148,-0.143746,0.192968,0.026851,0.015174,-0.082973,0.020072,0.140521,0.056388,0.088817,-0.146934,0.097299,0.009629,0.004114,-0.097136,-0.013549,-0.034967,-0.095955,-0.276778,0.079905,0.171642,-0.098470,-0.041091,-0.205591,0.155649,0.000781,-0.075643,-0.025935,0.047876,0.162324,-0.087262,-0.019491,-0.038104,-0.091079,-0.073580,-0.068466,0.053388,-0.074600,0.086108,-0.073643,-0.096655,-0.004405,0.089476,0.084580,-0.011583,-0.037282
seq1009,-0.124167,0.093667,0.043388,-0.057566,0.021696,0.060727,-0.088792,0.005944,0.134063,-0.108619,0.090963,-0.026718,-0.076005,0.119227,0.081858,-0.040384,0.277839,0.027310,0.060654,0.089359,-0.132128,0.122470,0.080939,0.008014,-0.031476,-0.038851,-0.003484,0.220832,-0.020556,0.009477,-0.123710,-0.074626,0.110887,0.007459,0.043621,0.094598,0.020924,0.022930,0.021179,-0.012047,0.101639,0.020824,0.070199,-0.032514,0.096670,0.053752,0.219389,0.087918,-0.029681,0.086690,0.073455,0.084993,0.010812,0.169284,-0.036415,-0.104090,0.071470,0.221659,0.019632,-0.046952,-0.128013,-0.054849,0.057118,-0.127996,-0.012634,-0.010733,-0.090221,0.051924,-0.097727,-0.194925,0.123695,-0.072677,0.178948,-0.008461,0.090825,-0.022936,-0.055437,-0.102407,0.022781,-0.163195,0.015060,0.026390,-0.109293,0.136865,-0.031782,-0.028399,0.139563,0.404838,-0.258032,-0.032315
