Feature,[G3.1.1.1.1],[G3.1.1.1.2],[G3.1.1.1.3],[G3.1.1.1.4],[G3.1.1.1.5],[G3.1.1.1.6],[G3.1.1.1.7],[G3.1.1.1.8],[G3.1.1.1.9],[G3.1.1.1.10],[G3.1.1.1.11],[G3.1.1.1.12],[G3.1.1.1.13],[G3.1.1.1.14],[G3.1.1.1.15],[G3.1.1.1.16],[G3.1.1.1.17],[G3.1.1.1.18],[G3.1.1.1.19],[G3.1.1.1.20],[G3.1.1.1.21],[G3.1.1.1.22],[G3.1.1.1.23],[G3.1.1.1.24],[G3.1.1.1.25],[G3.1.1.1.26],[G3.1.1.1.27],[G3.1.1.1.28],[G3.1.1.1.29],[G3.1.1.1.30],[G3.1.2.1.1],[G3.1.2.1.2],[G3.1.2.1.3],[G3.1.2.1.4],[G3.1.2.1.5],[G3.1.2.1.6],[G3.1.2.1.7],[G3.1.2.1.8],[G3.1.2.1.9],[G3.1.2.1.10],[G3.1.2.1.11],[G3.1.2.1.12],[G3.1.2.1.13],[G3.1.2.1.14],[G3.1.2.1.15],[G3.1.2.1.16],[G3.1.2.1.17],[G3.1.2.1.18],[G3.1.2.1.19],[G3.1.2.1.20],[G3.1.2.1.21],[G3.1.2.1.22],[G3.1.2.1.23],[G3.1.2.1.24],[G3.1.2.1.25],[G3.1.2.1.26],[G3.1.2.1.27],[G3.1.2.1.28],[G3.1.2.1.29],[G3.1.2.1.30],[G3.1.4.1.1],[G3.1.4.1.2],[G3.1.4.1.3],[G3.1.4.1.4],[G3.1.4.1.5],[G3.1.4.1.6],[G3.1.4.1.7],[G3.1.4.1.8],[G3.1.4.1.9],[G3.1.4.1.10],[G3.1.4.1.11],[G3.1.4.1.12],[G3.1.4.1.13],[G3.1.4.1.14],[G3.1.4.1.15],[G3.1.4.1.16],[G3.1.4.1.17],[G3.1.4.1.18],[G3.1.4.1.19],[G3.1.4.1.20],[G3.1.4.1.21],[G3.1.4.1.22],[G3.1.4.1.23],[G3.1.4.1.24],[G3.1.4.1.25],[G3.1.4.1.26],[G3.1.4.1.27],[G3.1.4.1.28],[G3.1.4.1.29],[G3.1.4.1.30]
seq5000,0.204266,0.035399,0.190220,0.210923,0.112412,0.079187,0.058555,-0.026247,0.153410,0.100353,0.037674,0.110597,0.047020,0.027015,0.110765,0.164242,0.006047,-0.066502,-0.044563,0.177356,-0.025016,0.085880,-0.067522,0.140872,0.029746,0.234332,0.348214,0.046444,0.163018,0.106113,0.067195,0.214421,-0.022377,0.202948,-0.064236,0.081495,-0.094035,0.081024,-0.055401,0.031530,-0.059361,0.163618,-0.082288,0.056679,0.119544,0.082852,-0.078748,-0.160803,-0.182431,-0.093602,-0.086291,-0.285369,0.007081,-0.084759,-0.032392,-0.208093,-0.059668,-0.134658,-0.020960,-0.174999,0.218372,0.415006,0.074536,0.291916,-0.040245,-0.080515,-0.066197,0.010191,-0.008823,0.129232,-0.076625,0.177200,0.124355,0.162448,0.012278,-0.110998,-0.021618,-0.047173,-0.156220,-0.170906,-0.226385,-0.140402,0.049993,-0.249023,0.237099,-0.153889,0.369197,-0.227413,0.187217,-0.126812
seq5001,-0.003511,0.145749,0.014911,-0.146408,0.046567,0.069927,0.163685,-0.078963,0.311020,0.155663,0.142783,0.165141,-0.210956,0.095094,-0.124941,0.112143,0.186534,0.259426,0.191477,0.014252,0.322593,-0.201783,0.244479,-0.068522,0.043312,0.219483,0.076636,0.202576,0.006409,0.011320,-0.055401,-0.142872,-0.037310,-0.145697,0.110953,-0.157830,-0.099293,-0.029569,0.187603,0.217418,-0.220007,-0.101526,0.009202,0.029415,-0.067426,-0.141253,-0.044240,0.101579,0.402162,0.050239,-0.106352,-0.005679,-0.045916,0.015924,-0.050480,-0.152570,0.168133,0.077032,0.073183,-0.111156,-0.077036,0.132840,0.037109,-0.088784,-0.168462,0.079923,0.144098,0.090353,0.184547,0.038228,-0.095548,0.012970,-0.039815,-0.383876,-0.059887,-0.074419,-0.017281,-0.142066,0.178269,0.103938,-0.037646,-0.067235,-0.071349,-0.007893,0.094788,0.095578,0.321862,0.130852,0.234019,0.097772
seq5002,0.097580,0.301832,0.344802,0.191768,0.181735,0.131431,0.309160,0.198665,0.345385,0.252006,0.369296,0.214405,0.351735,0.156044,0.297158,0.192330,0.294186,0.379382,0.350310,0.237543,0.329935,0.156378,0.332889,0.162704,0.018985,0.498357,-0.067386,0.243364,0.114052,0.344930,-0.156489,0.046191,0.092874,-0.028577,0.071581,-0.024886,0.044606,-0.163210,0.034722,0.085810,0.043144,0.107508,0.096285,0.025865,0.109529,-0.029144,-0.002803,0.043665,-0.131092,-0.006862,-0.135693,-0.168317,0.019409,0.054177,-0.034806,-0.043421,0.183683,-0.181832,0.036317,0.004837,0.356781,0.262717,0.405622,0.262042,0.447058,0.371520,0.097573,0.122020,0.561471,0.354599,0.253888,0.154850,0.028490,0.254733,0.348962,0.317720,0.349278,0.372101,0.355837,0.366829,0.055644,0.136471,0.062004,0.265994,0.395157,0.444977,0.279250,0.092264,0.145530,0.268643
seq5003,0.085361,0.024153,0.139262,0.029083,-0.032064,0.108488,0.111449,0.033721,0.108818,0.006036,-0.117466,0.153697,0.009065,0.100977,0.018410,0.074758,0.089854,-0.057887,0.121102,0.093774,0.209042,0.282776,0.142564,0.121316,0.001237,0.254590,-0.013244,0.005664,0.138433,0.168825,0.046861,-0.062463,0.017000,0.044440,-0.113997,-0.100911,0.062544,-0.068768,0.027095,0.003775,0.113931,0.045351,-0.018748,0.062168,-0.030512,0.033855,0.058490,0.021683,-0.094766,-0.025156,0.080196,-0.083985,0.059634,0.048742,0.089629,-0.130665,0.072588,0.086977,0.033147,-0.007534,0.086862,-0.006403,-0.074257,0.186393,-0.027618,-0.089453,-0.241994,-0.133696,-0.203458,-0.133125,-0.072228,0.020766,0.157010,-0.069178,-0.009734,0.228797,0.308848,-0.164349,-0.046539,0.210834,0.032800,-0.100339,-0.222379,-0.057354,0.040972,0.001712,-0.037325,-0.184137,0.144560,-0.088765
seq5004,0.149526,0.210315,0.302493,0.439319,0.196642,0.230581,0.370551,0.310553,0.104274,-0.022878,0.164892,0.201388,0.259972,-0.166469,0.053555,0.168080,0.166383,-0.221533,0.119388,0.226817,0.109746,-0.199738,0.137917,0.401565,0.100453,0.049618,0.364560,0.403048,0.082490,0.295161,-0.133533,-0.055281,0.013014,0.060226,0.102107,-0.078720,0.066985,0.039803,-0.028537,-0.139400,0.107496,0.078902,0.162263,-0.069812,0.014105,0.064317,0.074128,-0.151783,0.073634,0.056614,-0.078983,0.105210,-0.170682,0.161755,-0.251949,0.206623,0.332631,-0.043390,-0.150664,-0.124769,0.209010,0.116229,0.210396,0.115833,0.191439,0.173782,0.304291,0.134044,0.024812,0.138432,0.231314,0.120503,-0.031730,0.210104,0.039303,-0.121395,0.086918,-0.080875,-0.136334,-0.311992,0.027210,-0.025997,-0.191788,0.012208,-0.097542,-0.005187,0.077941,-0.034543,0.013939,-0.093748
seq5005,0.075521,-0.005556,0.545892,0.015580,0.131267,0.536699,0.010107,0.088363,0.505287,-0.045667,0.117405,0.435216,-0.069169,0.152711,0.358991,-0.151000,0.054756,0.289887,-0.028679,0.034835,0.311217,-0.095415,0.030090,0.329179,-0.062411,0.168066,0.355125,-0.024405,0.046936,0.265933,0.072755,-0.086938,0.233486,-0.006988,0.033530,0.221149,0.074027,0.096516,0.205129,0.048340,0.057581,0.142267,0.105608,0.023742,0.104313,0.226535,0.001286,0.001262,0.185669,0.096437,0.143815,0.238591,-0.033608,0.042557,0.081000,-0.071636,0.052702,0.236592,0.136441,0.040332,0.282051,0.413123,0.364370,0.430032,0.182808,0.242312,0.379249,0.406436,0.104411,0.277109,0.060199,0.024045,-0.062456,0.096161,-0.017320,0.100644,-0.178153,0.063107,-0.135710,0.032305,0.036193,0.022395,-0.222269,-0.050633,-0.005408,-0.015279,-0.077488,0.329124,0.223767,0.231721
seq5006,-0.066697,-0.044066,0.099690,-0.110281,0.134702,-0.133440,0.168263,0.136070,-0.007163,-0.108155,0.039678,0.148971,0.026661,-0.030148,-0.016557,0.063688,-0.006400,-0.048321,0.005940,0.100258,0.097840,-0.146623,0.115224,-0.054397,0.199029,0.019943,0.238729,0.328092,-0.220756,0.169073,-0.103174,0.031609,-0.015910,-0.046577,0.043448,0.011629,0.028455,-0.065673,-0.024137,-0.073518,0.076091,0.015141,-0.090797,-0.065329,-0.094787,0.034495,0.040000,0.027761,0.028161,-0.000253,-0.064804,0.090489,0.008340,0.031845,-0.245229,-0.054765,0.075225,0.144145,0.126434,0.040712,-0.000440,0.167056,-0.053472,-0.065428,-0.056646,0.016162,-0.091838,-0.076223,0.188912,-0.090258,0.341903,0.018729,0.126609,0.024598,0.161124,-0.085954,0.049390,-0.041577,-0.254173,-0.189769,-0.133641,0.352306,-0.167458,0.097916,-0.019903,-0.007810,0.337237,0.023130,0.223586,0.023653
seq5007,0.072558,0.116507,0.069450,-0.009338,0.148701,0.152377,0.055410,0.143544,-0.019586,0.030755,0.139688,0.038846,0.172963,0.009468,0.117978,0.215596,0.118304,0.230581,0.007346,0.026734,0.149193,0.070121,0.159542,0.216292,-0.016650,0.137990,0.082246,0.160994,0.202013,0.051383,-0.027768,-0.089071,0.162418,0.163651,-0.004641,0.108101,0.072535,0.103732,0.010384,0.053562,-0.005834,0.014697,0.086190,0.072364,-0.043161,-0.025034,0.176829,-0.027224,0.070177,0.097890,0.097334,-0.011019,0.109056,0.065387,-0.041985,0.066002,0.038898,0.009804,0.081207,0.032655,0.345180,0.230907,0.160504,0.152226,0.102195,0.174805,0.481976,0.264595,0.342303,0.150531,-0.064127,0.060937,0.012292,0.185452,0.100920,0.272213,0.026695,0.044032,-0.068590,-0.133615,-0.013469,0.103990,0.029242,0.033255,0.039691,-0.001727,-0.166678,-0.031941,-0.047728,-0.074193
seq5008,0.063910,-0.028227,0.175160,0.089433,0.093728,-0.017986,0.240479,0.019819,0.136004,0.355727,-0.066854,0.005439,-0.257869,0.042612,-0.064415,-0.072147,0.105291,-0.103943,-0.127589,0.292554,-0.100717,-0.078039,0.112251,0.025638,0.036164,0.164482,0.149513,-0.177932,0.023019,0.337108,0.051106,0.022514,-0.118335,-0.267590,0.286534,0.125883,0.007146,-0.192453,-0.245293,0.068599,0.263883,0.065300,-0.005253,-0.169685,-0.172926,0.019993,0.243041,0.060518,-0.007689,-0.239820,-0.100613,-0.206952,0.034428,0.019388,-0.241322,0.053187,-0.139455,0.233094,0.031215,-0.029256,0.028908,0.118497,0.042303,0.075227,0.456790,0.107264,0.112546,-0.163864,-0.137673,0.303731,0.244694,0.089006,-0.136520,-0.225120,0.168008,0.136703,0.184431,-0.090041,-0.269006,0.150936,-0.063120,0.293921,-0.084351,-0.081072,-0.147936,-0.094911,0.219569,0.054026,-0.110344,-0.329183
seq5009,0.084625,0.153501,0.126408,0.202582,0.149502,0.252961,0.106190,0.188257,0.328104,0.177897,0.186275,0.211500,0.058957,0.142153,0.202701,0.061453,0.156576,0.199016,0.101763,0.156913,0.132499,-0.032765,0.170235,0.114125,0.088468,0.213947,0.123376,0.080782,0.172595,0.193573,-0.076560,0.055042,-0.065069,0.078062,-0.014000,0.107597,0.081932,0.056806,-0.016333,0.031279,-0.085779,0.019612,-0.069813,0.038869,0.043045,-0.267260,0.013937,0.025394,-0.034682,-0.118091,-0.146117,-0.045006,-0.188285,0.019219,0.046168,0.064273,-0.098393,-0.112543,0.075378,0.039826,0.469474,0.123732,0.210481,0.242015,0.255312,0.325514,0.335565,0.452236,0.327186,0.130406,-0.090611,0.089866,0.177049,0.284967,0.018420,-0.081073,0.162859,0.006238,-0.060075,0.156794,-0.037743,-0.099647,-0.268483,-0.252794,0.007815,0.058649,-0.086287,-0.229095,-0.053580,0.060271
