Feature,[G3.1.1.1.1],[G3.1.1.1.2],[G3.1.1.1.3],[G3.1.1.1.4],[G3.1.1.1.5],[G3.1.1.1.6],[G3.1.1.1.7],[G3.1.1.1.8],[G3.1.1.1.9],[G3.1.1.1.10],[G3.1.1.1.11],[G3.1.1.1.12],[G3.1.1.1.13],[G3.1.1.1.14],[G3.1.1.1.15],[G3.1.1.1.16],[G3.1.1.1.17],[G3.1.1.1.18],[G3.1.1.1.19],[G3.1.1.1.20],[G3.1.1.1.21],[G3.1.1.1.22],[G3.1.1.1.23],[G3.1.1.1.24],[G3.1.1.1.25],[G3.1.1.1.26],[G3.1.1.1.27],[G3.1.1.1.28],[G3.1.1.1.29],[G3.1.1.1.30],[G3.1.2.1.1],[G3.1.2.1.2],[G3.1.2.1.3],[G3.1.2.1.4],[G3.1.2.1.5],[G3.1.2.1.6],[G3.1.2.1.7],[G3.1.2.1.8],[G3.1.2.1.9],[G3.1.2.1.10],[G3.1.2.1.11],[G3.1.2.1.12],[G3.1.2.1.13],[G3.1.2.1.14],[G3.1.2.1.15],[G3.1.2.1.16],[G3.1.2.1.17],[G3.1.2.1.18],[G3.1.2.1.19],[G3.1.2.1.20],[G3.1.2.1.21],[G3.1.2.1.22],[G3.1.2.1.23],[G3.1.2.1.24],[G3.1.2.1.25],[G3.1.2.1.26],[G3.1.2.1.27],[G3.1.2.1.28],[G3.1.2.1.29],[G3.1.2.1.30],[G3.1.4.1.1],[G3.1.4.1.2],[G3.1.4.1.3],[G3.1.4.1.4],[G3.1.4.1.5],[G3.1.4.1.6],[G3.1.4.1.7],[G3.1.4.1.8],[G3.1.4.1.9],[G3.1.4.1.10],[G3.1.4.1.11],[G3.1.4.1.12],[G3.1.4.1.13],[G3.1.4.1.14],[G3.1.4.1.15],[G3.1.4.1.16],[G3.1.4.1.17],[G3.1.4.1.18],[G3.1.4.1.19],[G3.1.4.1.20],[G3.1.4.1.21],[G3.1.4.1.22],[G3.1.4.1.23],[G3.1.4.1.24],[G3.1.4.1.25],[G3.1.4.1.26],[G3.1.4.1.27],[G3.1.4.1.28],[G3.1.4.1.29],[G3.1.4.1.30]
seq7000,-0.123406,0.031207,-0.019743,0.135636,0.015707,0.032022,0.098593,-0.197535,-0.037087,0.015499,0.115564,0.057697,-0.057920,-0.038223,0.241009,-0.028163,0.162847,-0.066328,0.170765,-0.046389,0.076120,0.052359,-0.073427,0.139870,0.039552,0.133901,-0.047607,-0.028412,-0.132245,0.139252,-0.155120,0.034363,0.047910,0.046770,-0.023050,-0.165341,-0.053946,0.006830,-0.244858,0.210136,-0.062821,0.090871,-0.137719,-0.076199,0.131496,-0.202152,-0.087937,0.133885,0.095451,0.088015,-0.092724,0.076144,0.117085,-0.011950,-0.168518,-0.034600,-0.092292,-0.070904,0.155179,0.068972,-0.290844,-0.194298,0.039846,-0.005017,0.249577,-0.172945,-0.048146,0.080982,-0.223509,0.230948,0.015659,-0.015532,-0.286878,0.178859,0.379934,-0.285507,0.055119,0.032675,0.002310,0.135248,-0.259168,0.032002,0.151904,-0.169850,0.164726,0.066994,-0.101361,-0.033875,-0.024964,0.142879
seq7001,0.015383,0.041404,0.003108,0.011737,-0.051378,0.069218,-0.044917,-0.062316,0.022580,-0.370291,-0.055587,0.037956,-0.017280,0.003531,0.145054,-0.039126,0.057110,0.277840,0.122666,0.196577,-0.088525,-0.032814,-0.036787,0.128178,-0.136470,0.146516,0.040814,0.030616,-0.160594,0.100952,0.038691,-0.023462,0.073867,-0.169303,0.105251,0.089037,0.139059,0.065371,-0.147748,-0.028451,-0.009735,-0.051970,0.067566,-0.026708,-0.042387,-0.116518,-0.077054,-0.087436,0.031594,0.118247,-0.201476,0.003421,-0.069513,0.056047,0.237620,0.113791,-0.035317,-0.125183,0.216134,-0.061951,0.392227,0.223514,0.130070,0.122397,0.279608,0.104808,0.285858,0.263272,0.286843,0.006866,-0.061236,0.111468,0.135514,0.184650,0.195050,-0.095497,-0.085653,-0.131033,-0.109154,0.242398,0.172581,0.230558,0.140619,0.174757,-0.057432,-0.181279,0.118421,0.153392,0.416361,0.114199
seq7002,-0.070491,-0.107496,0.027245,-0.095259,-0.079417,0.150438,0.271251,-0.083883,-0.206617,0.186048,0.027929,-0.108257,0.309277,0.168758,-0.087995,-0.036703,0.184117,-0.167896,-0.087512,0.271570,-0.005795,-0.184919,0.122254,0.072264,-0.065967,0.055502,0.165345,0.060315,-0.203501,0.135878,0.062774,-0.080687,-0.062253,0.039413,0.021524,-0.067704,-0.086158,0.002670,0.068543,-0.015770,-0.026162,-0.046901,-0.005648,0.052173,-0.128471,-0.166417,0.080981,0.071054,0.050001,-0.020994,-0.053218,0.094171,0.165428,-0.035330,-0.083348,-0.099768,-0.054286,0.106650,-0.064151,-0.023860,-0.059202,-0.011968,0.051809,-0.148264,-0.059185,0.126384,-0.101167,0.025269,-0.104229,0.022138,0.049929,-0.046942,-0.048008,0.189647,-0.012565,0.011240,-0.023366,-0.104248,-0.019336,-0.009374,0.030468,-0.026406,-0.031562,-0.091950,-0.028207,-0.131609,-0.011909,0.127846,0.105326,-0.102906
seq7003,0.062546,-0.003244,-0.030411,-0.064720,0.175677,-0.204253,-0.160641,0.025913,0.004390,0.269351,0.213082,-0.064821,0.292878,-0.009025,0.037619,-0.053746,-0.206999,0.157225,-0.121776,0.056714,0.087449,0.040883,0.124328,0.172128,-0.123392,0.095351,-0.081207,-0.107491,0.029069,-0.171862,-0.142022,0.053366,-0.030364,-0.049759,-0.023717,0.001932,-0.071924,0.126997,-0.240695,0.053024,0.028001,0.216624,0.065074,-0.161195,-0.027865,0.080367,-0.069543,-0.004015,0.044566,-0.150507,0.109106,0.042756,-0.036014,0.233823,-0.119994,-0.055316,0.155350,-0.255597,0.184468,-0.193184,-0.004593,-0.045015,0.246247,-0.009286,-0.046730,-0.120061,-0.005078,-0.070642,0.144897,-0.157698,-0.030420,-0.014536,0.039997,0.002549,-0.276117,0.143406,0.001729,-0.014669,-0.012114,0.085279,0.146771,-0.172255,0.048631,0.166833,-0.056479,0.048955,0.007428,-0.183749,-0.209496,0.105066
seq7004,-0.018246,-0.007673,-0.052825,-0.031414,-0.044662,-0.045143,0.191685,-0.008326,-0.005380,-0.076276,0.072083,0.200256,-0.142440,-0.030415,0.015592,-0.165726,-0.109861,0.100724,-0.053122,0.024864,-0.032548,0.071655,0.021900,-0.073624,0.167300,-0.158033,-0.123554,-0.132482,0.201777,0.172551,0.224931,0.251761,0.306092,0.197787,0.171724,0.164242,0.086961,0.073591,0.170901,0.026955,0.037035,0.280275,0.160580,0.177736,0.142082,0.110922,0.230020,0.017822,0.241951,0.181739,0.142845,0.245562,0.107944,-0.008600,0.175438,0.073044,0.154712,0.116445,0.287062,0.031742,-0.041128,0.116332,-0.035821,0.096979,0.105265,-0.046372,0.054147,-0.070949,0.349065,0.079204,0.233982,0.073291,-0.046625,-0.015584,0.096827,0.001493,-0.027056,0.086269,0.038966,0.287943,-0.024236,0.170691,-0.025164,0.140469,-0.093130,-0.118739,0.151865,-0.036820,0.207755,-0.048939
seq7005,0.337019,0.004616,0.042930,0.059116,0.004284,-0.076084,0.063484,0.003918,-0.045468,0.247254,0.239059,0.143785,0.002457,-0.018047,0.110272,-0.016824,0.038696,0.204380,0.101986,0.158268,0.243435,0.381165,0.264522,0.235870,0.148546,-0.216337,-0.044167,-0.028898,0.095580,0.094428,0.112763,-0.072210,-0.017069,-0.046779,-0.256791,0.022959,0.067946,-0.112367,-0.033923,0.044301,0.040959,-0.051455,0.041519,0.049785,0.080159,0.034668,0.002930,0.062540,0.011261,-0.081494,0.115398,0.014221,-0.018254,0.071907,0.121679,-0.305919,-0.185610,-0.119335,-0.139784,0.074493,-0.087577,0.328208,0.076939,0.091877,0.009508,0.187856,0.301624,0.312328,0.103601,0.103397,0.288512,0.121042,-0.073498,0.179983,0.103104,-0.062361,0.312957,0.029234,0.472833,-0.403159,0.108559,0.164844,-0.152442,0.197775,0.176252,0.006648,0.210016,-0.147938,0.093453,-0.110540
seq7006,0.335259,0.511302,0.429649,0.325917,0.390988,0.453561,0.479677,0.595065,0.516778,0.374819,0.416401,0.444762,0.621008,0.379236,0.462443,0.483880,0.515386,0.250901,0.427201,0.432997,0.623243,0.382747,0.296705,0.603810,0.526499,0.528248,0.537033,0.623117,0.627979,0.557019,0.032056,-0.050554,-0.015889,0.006285,0.186277,0.079905,-0.099243,0.151734,0.015071,0.132966,0.189085,0.032287,0.045509,-0.024894,0.028487,0.230096,0.086502,0.047780,-0.015931,0.117308,0.179626,-0.045452,-0.011945,0.032686,-0.084611,0.024120,0.031686,0.134597,0.132931,0.012943,-0.038577,-0.106600,0.029829,0.058364,-0.079881,0.140771,-0.049349,0.042105,-0.040202,-0.038430,-0.034189,0.027582,-0.023543,0.103206,-0.013372,0.154061,-0.119698,0.069754,0.118953,-0.057705,-0.168408,0.150450,-0.016374,0.104322,-0.113279,-0.034546,0.029646,0.008376,-0.071546,0.197092
seq7007,0.369228,0.326481,0.358223,0.397914,0.159782,0.243469,0.276230,0.258950,0.352869,0.354737,0.151518,0.080266,0.320509,0.183973,0.286733,0.393156,0.378195,0.248310,0.410096,0.269506,0.238986,0.101957,0.264444,0.342016,0.303433,0.433524,0.188193,0.217479,0.314927,0.112580,0.002310,-0.025226,0.070275,0.037994,0.121462,0.015373,0.090274,0.015123,0.117776,-0.052435,-0.141856,0.036592,0.122523,-0.054833,-0.037537,-0.018282,0.017682,0.046630,-0.084666,-0.123558,0.020786,0.066164,-0.296979,0.050186,0.023784,-0.088448,0.032802,0.035532,0.019006,-0.010928,0.167807,-0.142161,0.133726,-0.001154,0.017937,-0.022427,-0.080501,-0.059332,-0.017992,-0.003237,0.190258,0.053796,-0.033061,-0.043216,-0.126695,-0.045116,-0.033780,0.074697,-0.125919,-0.160731,0.142418,0.034375,-0.104529,-0.023158,-0.030638,-0.134510,0.048231,0.221811,0.084062,0.125202
seq7008,0.070844,-0.073133,0.227008,0.080253,-0.081795,0.007643,0.167296,-0.250245,0.018917,0.252882,0.018829,-0.095564,-0.034092,0.028126,0.105241,-0.077444,0.131776,0.006176,0.071086,0.204110,0.029271,0.239098,0.121298,0.320957,0.114362,0.070418,0.164748,0.059059,0.169398,-0.022436,-0.184252,0.133055,0.092895,-0.122273,0.023948,0.090676,-0.142563,0.254218,-0.097470,0.105778,0.132262,-0.103894,0.075842,-0.000465,-0.212509,0.012579,-0.113409,-0.042306,0.211726,-0.158769,0.088934,-0.001275,-0.033709,-0.035082,0.037029,-0.049004,0.042372,-0.103788,0.100684,-0.029923,-0.062356,-0.266402,0.104742,-0.106888,0.051682,-0.059708,0.031640,0.119726,-0.111645,0.284786,0.117241,0.011849,0.096495,-0.277066,-0.190969,0.054966,0.240242,-0.132518,-0.138366,0.269312,0.115384,0.119218,0.100565,-0.140441,0.044635,-0.077167,-0.062865,0.063465,0.171370,0.167536
seq7009,0.060892,-0.026136,0.064053,0.134075,-0.043887,0.179289,0.402241,-0.153657,-0.153418,0.028740,0.033017,0.063124,0.104501,0.122907,-0.113376,0.063701,-0.039488,0.001218,0.043200,0.013357,0.048546,-0.117758,0.287285,-0.066747,0.050903,0.145960,0.185570,-0.007367,0.201855,0.433239,-0.134381,0.040399,-0.133321,0.038600,-0.028033,0.090953,-0.040608,0.168122,-0.054078,0.084647,-0.136136,0.127391,-0.068554,-0.036482,-0.019570,0.104268,-0.073933,0.261600,0.066726,-0.123030,0.051888,0.156461,0.109175,0.136685,0.108775,-0.101779,0.079549,-0.031045,0.023596,0.126902,-0.009524,0.085331,0.290960,0.011443,0.045344,0.130203,0.128798,0.249885,0.105584,0.049588,0.038689,0.228274,-0.104729,-0.185495,0.337768,-0.053377,-0.084525,0.139934,-0.206569,0.050649,-0.171344,-0.187178,-0.111947,-0.007605,-0.104789,-0.072254,0.044397,-0.004521,-0.224511,-0.056472
