Feature,[G3.3.1.1.1],[G3.3.1.1.2],[G3.3.1.1.3],[G3.3.1.1.4],[G3.3.1.1.5],[G3.3.1.1.6],[G3.3.1.1.7],[G3.3.1.1.8],[G3.3.1.1.9],[G3.3.1.1.10],[G3.3.1.1.11],[G3.3.1.1.12],[G3.3.1.1.13],[G3.3.1.1.14],[G3.3.1.1.15],[G3.3.1.1.16],[G3.3.1.1.17],[G3.3.1.1.18],[G3.3.1.1.19],[G3.3.1.1.20],[G3.3.1.1.21],[G3.3.1.1.22],[G3.3.1.1.23],[G3.3.1.1.24],[G3.3.1.1.25],[G3.3.1.1.26],[G3.3.1.1.27],[G3.3.1.1.28],[G3.3.1.1.29],[G3.3.1.1.30],[G3.3.2.1.1],[G3.3.2.1.2],[G3.3.2.1.3],[G3.3.2.1.4],[G3.3.2.1.5],[G3.3.2.1.6],[G3.3.2.1.7],[G3.3.2.1.8],[G3.3.2.1.9],[G3.3.2.1.10],[G3.3.2.1.11],[G3.3.2.1.12],[G3.3.2.1.13],[G3.3.2.1.14],[G3.3.2.1.15],[G3.3.2.1.16],[G3.3.2.1.17],[G3.3.2.1.18],[G3.3.2.1.19],[G3.3.2.1.20],[G3.3.2.1.21],[G3.3.2.1.22],[G3.3.2.1.23],[G3.3.2.1.24],[G3.3.2.1.25],[G3.3.2.1.26],[G3.3.2.1.27],[G3.3.2.1.28],[G3.3.2.1.29],[G3.3.2.1.30],[G3.3.4.1.1],[G3.3.4.1.2],[G3.3.4.1.3],[G3.3.4.1.4],[G3.3.4.1.5],[G3.3.4.1.6],[G3.3.4.1.7],[G3.3.4.1.8],[G3.3.4.1.9],[G3.3.4.1.10],[G3.3.4.1.11],[G3.3.4.1.12],[G3.3.4.1.13],[G3.3.4.1.14],[G3.3.4.1.15],[G3.3.4.1.16],[G3.3.4.1.17],[G3.3.4.1.18],[G3.3.4.1.19],[G3.3.4.1.20],[G3.3.4.1.21],[G3.3.4.1.22],[G3.3.4.1.23],[G3.3.4.1.24],[G3.3.4.1.25],[G3.3.4.1.26],[G3.3.4.1.27],[G3.3.4.1.28],[G3.3.4.1.29],[G3.3.4.1.30]
seq1000,0.942013,1.074668,1.022164,0.765560,0.939240,1.168388,1.064718,1.021058,0.906889,0.975482,1.002492,0.886452,0.848043,0.963165,1.233192,0.840835,1.185817,1.398702,1.406111,0.890153,0.871791,1.044301,1.206024,0.888580,0.821334,0.863391,1.029066,0.983751,0.949794,1.198125,0.959980,1.041338,0.936154,1.105011,0.759688,0.978024,1.060616,0.988795,1.140831,0.782064,0.853202,1.022574,0.855813,0.986930,1.130229,1.104138,1.144404,0.864341,1.049065,1.026600,0.828315,1.085321,1.078457,0.712542,1.126898,1.103105,1.000675,0.959887,0.993183,1.158685,0.934158,1.046941,1.034247,0.758860,1.041303,0.973769,0.956856,0.742837,0.957117,0.802638,0.908216,0.544335,0.907956,0.881907,0.960006,0.870254,1.020224,0.833607,0.995039,0.947191,0.816321,0.692419,1.109152,0.774788,1.004007,0.928719,0.900526,1.130047,1.085648,1.120448
seq1001,1.112853,1.039133,1.048958,1.092234,1.061039,1.054528,0.924098,0.946692,0.872897,0.872501,1.034199,1.222360,1.035071,1.027985,1.181974,0.889487,0.747922,0.783818,1.046628,1.197704,0.901456,1.087484,0.888815,1.055351,0.859052,1.036177,0.694574,1.103963,1.140081,1.017850,0.819340,0.984591,0.997380,0.854126,1.198383,1.265565,1.135739,0.961605,0.921203,1.044542,0.824463,0.860911,0.933779,0.998236,0.974855,0.982085,1.261309,1.183033,1.165608,1.151953,1.191023,1.046137,1.067753,1.166691,0.995422,0.886287,0.917387,1.162367,0.919922,0.992575,1.001828,0.971789,1.206172,0.751872,1.050790,0.862528,0.977217,0.952289,0.865340,0.856745,0.777257,0.969761,1.006124,0.970755,0.858003,0.934841,0.974022,0.928105,0.964028,1.117352,1.035360,1.001013,0.950560,1.165156,0.874109,1.005003,0.800852,1.265515,0.887810,1.058282
seq1002,1.300741,0.927165,0.819610,0.971210,1.114635,1.039481,0.758455,1.407662,0.860565,1.018490,1.139564,0.957198,0.981134,1.021455,1.166457,0.791147,1.122784,1.087299,0.832838,1.113975,0.929657,1.112097,0.681705,1.140430,1.049730,0.711464,1.128684,0.706678,1.053988,0.823357,0.982729,0.933971,1.031381,1.057631,0.959736,1.180587,1.023143,1.145234,1.144103,1.108903,1.021192,0.952303,0.949514,0.846214,0.884949,0.916799,0.869898,0.960639,1.015969,1.068771,0.698510,0.921088,0.929472,1.133145,1.083388,1.169734,1.188484,0.927841,1.228567,0.821316,0.858099,1.004704,1.007033,1.015409,1.128018,1.231718,1.170487,1.143586,1.083254,0.976035,0.897484,0.710861,0.921357,1.009480,1.009969,1.060216,1.165137,1.237753,1.067036,1.173120,1.189046,1.006807,0.969748,1.042297,0.913210,1.172067,0.873097,0.882858,1.150789,1.305829
seq1003,1.300741,0.927165,0.819610,0.971210,1.114635,1.039481,0.758455,1.407662,0.860565,1.018490,1.139564,0.957198,0.981134,1.021455,1.166457,0.791147,1.122784,1.087299,0.832838,1.113975,0.929657,1.112097,0.681705,1.140430,1.049730,0.711464,1.128684,0.706678,1.053988,0.823357,0.982729,0.933971,1.031381,1.057631,0.959736,1.180587,1.023143,1.145234,1.144103,1.108903,1.021192,0.952303,0.949514,0.846214,0.884949,0.916799,0.869898,0.960639,1.015969,1.068771,0.698510,0.921088,0.929472,1.133145,1.083388,1.169734,1.188484,0.927841,1.228567,0.821316,0.858099,1.004704,1.007033,1.015409,1.128018,1.231718,1.170487,1.143586,1.083254,0.976035,0.897484,0.710861,0.921357,1.009480,1.009969,1.060216,1.165137,1.237753,1.067036,1.173120,1.189046,1.006807,0.969748,1.042297,0.913210,1.172067,0.873097,0.882858,1.150789,1.305829
seq1004,1.237467,0.871621,1.000805,1.086043,0.930934,1.016928,0.893572,1.258959,0.799491,1.047622,0.998532,0.841365,0.937594,0.894413,1.086151,0.940048,1.052173,0.953802,0.905225,1.156084,0.920873,1.035258,0.686342,0.994012,1.072828,0.854840,0.970000,0.769239,0.993002,0.901984,1.029374,0.870798,1.077503,0.968500,1.008104,1.053152,1.237875,1.044544,1.124491,1.028726,0.895554,0.907836,0.985829,0.939210,0.903271,1.018672,0.985998,1.001616,0.960124,0.879523,0.973536,1.055390,1.033717,0.895167,1.189638,0.891523,1.143036,0.924627,1.105922,0.864444,0.899714,1.090148,0.944237,1.046842,1.262008,1.167065,1.111593,1.107450,1.115478,1.121542,0.816929,0.745833,0.859045,0.924527,0.951917,1.043990,1.154522,1.230694,1.053683,1.160475,1.213920,1.133219,0.884902,1.185419,0.928003,1.050217,1.156047,1.056950,1.201348,1.148364
seq1005,1.020819,0.930795,1.015048,0.885802,1.090485,1.142432,0.938466,0.845753,1.019251,1.013633,1.069430,0.879799,0.963655,0.908376,1.007128,0.901200,1.100518,1.232846,1.266322,0.974308,1.087669,1.008561,0.976666,0.876694,1.108598,1.045566,1.012619,0.887809,1.169743,0.859882,0.858920,1.029070,1.200798,1.314361,1.147074,0.937585,0.991585,0.816001,0.956318,1.083139,1.123575,1.244992,1.070667,0.933821,0.739626,0.834038,1.054256,1.164493,1.249956,1.166524,1.104139,0.786401,0.925059,1.094885,1.017137,1.122086,1.078136,0.983225,1.014570,0.727854,0.888820,0.920868,1.026405,1.088003,1.120230,1.134057,1.018563,0.867187,0.969652,1.089888,0.895203,0.988386,0.682241,0.867902,0.904077,0.841267,1.123193,1.089934,1.120533,1.019457,0.896872,0.934135,0.833810,0.982985,0.794342,0.853702,0.881837,0.970395,0.867076,1.164759
seq1006,0.935027,1.183288,0.900942,0.813339,1.066441,1.052822,0.805034,0.909964,0.948647,0.885911,1.107188,1.180362,1.023365,0.935784,1.077135,0.964033,0.931137,0.902677,1.124715,1.238831,0.915517,1.017144,1.038859,0.840474,0.751454,1.016894,1.265533,1.024895,1.115360,1.369731,1.044566,0.936189,0.918003,0.788379,1.041079,1.011318,1.033122,0.985311,1.190780,1.070945,0.958528,1.155665,1.103057,0.843135,0.889051,1.059277,0.774306,0.914897,0.805331,0.976508,0.851196,1.035299,0.978065,0.953858,0.853614,1.302432,0.943690,1.007282,1.112439,1.157278,0.960492,0.962227,1.120766,0.865472,1.033592,0.928789,1.136360,1.108937,1.139331,1.111663,1.105861,1.078314,0.895040,0.949778,0.851141,0.977870,0.817362,1.002842,0.676607,0.746238,0.822737,1.062142,0.970633,1.063861,0.925952,1.131764,1.173613,0.875065,1.061458,0.935406
seq1007,1.170693,0.820215,1.041565,1.089714,0.994194,0.997925,0.748661,1.042286,0.865493,1.004975,1.068634,0.874335,1.132032,0.811611,1.027938,0.718971,1.248769,0.757574,1.006855,0.914461,1.049314,1.336431,0.751508,1.348817,0.869160,0.923467,1.068677,0.955178,1.266981,0.754723,1.036901,1.106411,1.015357,0.816169,0.972366,1.118235,1.164897,1.098186,0.987682,1.029949,1.206265,1.240619,0.849228,0.934167,1.201452,0.991796,0.933771,0.916928,1.153611,1.127876,1.229393,0.817816,1.057199,1.247727,1.079899,1.013995,0.677909,0.994810,1.217242,0.865266,1.065427,1.033951,0.744641,0.856603,0.843520,1.038740,0.916208,1.096053,0.632806,0.782892,1.003959,0.848696,0.640217,0.828809,0.850397,0.858450,1.060072,0.684887,0.921981,1.212332,0.986713,0.730429,1.020393,1.106970,0.875131,0.950586,0.811501,0.815732,1.094240,0.981952
seq1008,1.012381,1.241565,1.009060,0.957663,1.088533,0.887323,1.000384,1.245877,1.079126,0.907213,1.076513,1.116893,0.979688,1.031301,1.006669,0.713794,0.949631,1.070255,1.145092,1.172974,0.961654,0.893318,0.979616,1.090527,0.954402,0.961879,0.827462,0.933780,1.018254,1.004517,1.082037,1.009171,1.091636,1.027245,1.086382,1.133413,1.051654,1.124714,0.975600,0.850823,1.057037,1.044157,0.964139,1.044841,1.054943,1.277173,0.847390,1.062226,1.078127,1.211581,1.090630,0.937494,1.043693,0.995734,1.269612,0.989603,1.063581,1.056950,1.180100,1.096139,1.030543,1.103451,1.296123,0.892971,0.806163,1.063786,1.011638,1.185558,0.808497,0.976708,1.052723,0.996770,0.888963,0.772049,1.047050,0.977509,1.008652,1.075862,1.065748,1.023927,0.905680,1.052765,0.887896,1.063537,1.089634,1.001448,0.908888,0.928376,1.035928,1.074880
seq1009,1.186962,0.955419,1.022001,1.145624,1.046363,1.017165,1.194034,1.077406,0.944364,1.222100,1.019204,1.141078,1.210829,0.999679,1.049400,1.188720,0.820890,1.079250,1.060078,1.007115,1.234407,0.944236,1.007539,1.089185,1.085651,1.077244,1.057268,0.795295,1.024515,0.980568,1.234137,1.174822,0.929158,1.059726,1.001503,0.931214,1.031322,1.037702,1.039125,1.093352,0.948946,1.066549,1.012537,1.153308,0.986591,1.002946,0.787096,0.974536,1.120527,0.934781,0.952819,0.923233,1.023347,0.805703,1.087284,1.169371,0.928472,0.737724,1.010561,1.110262,1.118026,1.025225,0.922305,1.110956,1.011496,1.020285,1.106989,0.979295,1.088772,1.186408,0.891056,1.047062,0.810187,0.994601,0.871751,0.994691,0.999932,1.042241,0.935149,1.111450,0.957324,0.960760,1.103251,0.875046,1.051917,1.052107,0.897607,0.660269,1.299954,1.043035
