Feature,[G3.2.1.1.1],[G3.2.1.1.2],[G3.2.1.1.3],[G3.2.1.1.4],[G3.2.1.1.5],[G3.2.1.1.6],[G3.2.1.1.7],[G3.2.1.1.8],[G3.2.1.1.9],[G3.2.1.1.10],[G3.2.1.1.11],[G3.2.1.1.12],[G3.2.1.1.13],[G3.2.1.1.14],[G3.2.1.1.15],[G3.2.1.1.16],[G3.2.1.1.17],[G3.2.1.1.18],[G3.2.1.1.19],[G3.2.1.1.20],[G3.2.1.1.21],[G3.2.1.1.22],[G3.2.1.1.23],[G3.2.1.1.24],[G3.2.1.1.25],[G3.2.1.1.26],[G3.2.1.1.27],[G3.2.1.1.28],[G3.2.1.1.29],[G3.2.1.1.30],[G3.2.2.1.1],[G3.2.2.1.2],[G3.2.2.1.3],[G3.2.2.1.4],[G3.2.2.1.5],[G3.2.2.1.6],[G3.2.2.1.7],[G3.2.2.1.8],[G3.2.2.1.9],[G3.2.2.1.10],[G3.2.2.1.11],[G3.2.2.1.12],[G3.2.2.1.13],[G3.2.2.1.14],[G3.2.2.1.15],[G3.2.2.1.16],[G3.2.2.1.17],[G3.2.2.1.18],[G3.2.2.1.19],[G3.2.2.1.20],[G3.2.2.1.21],[G3.2.2.1.22],[G3.2.2.1.23],[G3.2.2.1.24],[G3.2.2.1.25],[G3.2.2.1.26],[G3.2.2.1.27],[G3.2.2.1.28],[G3.2.2.1.29],[G3.2.2.1.30],[G3.2.4.1.1],[G3.2.4.1.2],[G3.2.4.1.3],[G3.2.4.1.4],[G3.2.4.1.5],[G3.2.4.1.6],[G3.2.4.1.7],[G3.2.4.1.8],[G3.2.4.1.9],[G3.2.4.1.10],[G3.2.4.1.11],[G3.2.4.1.12],[G3.2.4.1.13],[G3.2.4.1.14],[G3.2.4.1.15],[G3.2.4.1.16],[G3.2.4.1.17],[G3.2.4.1.18],[G3.2.4.1.19],[G3.2.4.1.20],[G3.2.4.1.21],[G3.2.4.1.22],[G3.2.4.1.23],[G3.2.4.1.24],[G3.2.4.1.25],[G3.2.4.1.26],[G3.2.4.1.27],[G3.2.4.1.28],[G3.2.4.1.29],[G3.2.4.1.30]
seq0,-0.205352,-0.009183,-0.271588,0.001253,0.128684,-0.331518,-0.025720,0.154277,0.283071,-0.057043,-0.003218,-0.142289,0.087556,-0.225796,-0.109571,0.005005,0.070244,0.125027,0.179227,-0.012440,0.131293,-0.421390,0.185925,-0.142912,0.019381,0.022810,-0.205020,0.710399,-0.199241,0.060075,0.052062,0.073677,-0.255480,-0.006771,-0.074624,0.054876,-0.080799,-0.360579,-0.109825,0.032481,0.246359,0.198590,0.040095,-0.134646,-0.005719,0.206938,0.254082,0.057877,-0.135127,-0.355080,-0.076299,-0.015880,-0.089641,-0.165832,-0.218532,0.041442,0.188881,0.656159,-0.019775,0.063046,0.217033,-0.047123,-0.258519,-0.042839,-0.122487,0.270874,0.083958,-0.032047,-0.331059,-0.063063,-0.189618,-0.025781,-0.137268,0.208723,-0.136520,0.095973,-0.114471,0.017049,-0.279561,-0.010564,0.040799,0.280806,-0.147554,-0.053155,-0.276317,-0.036756,0.243353,0.804611,0.098969,-0.126992
seq1,0.249887,0.020457,0.150580,0.032455,0.042485,0.052649,0.014428,-0.199022,0.019511,0.019837,-0.133482,0.087018,0.171188,0.005175,0.103399,0.180649,-0.076488,-0.014320,0.213500,0.089302,-0.060372,0.072181,0.015647,-0.062757,0.131809,-0.115911,-0.414352,-0.075431,0.051804,0.042696,0.166984,0.066958,0.374621,0.151127,0.213167,0.325329,0.245351,0.286468,0.302639,0.177426,0.168556,0.005683,0.278986,0.285853,0.111879,0.283644,0.095590,-0.083268,0.238075,-0.100132,0.057390,0.242831,-0.079238,-0.117753,0.019092,-0.042887,-0.127909,-0.004539,-0.134553,-0.112091,0.120471,0.083858,0.202677,-0.022911,-0.128249,0.247401,-0.057077,-0.076692,0.215012,0.215868,-0.009589,0.151708,0.123538,-0.131303,-0.001474,-0.085854,-0.165831,-0.024049,0.111759,-0.184986,-0.038420,-0.165063,-0.215357,-0.064955,0.161461,-0.116478,0.106931,0.091405,0.095395,0.004687
seq2,0.216434,0.224292,0.177699,-0.077975,0.086780,-0.172151,-0.102606,-0.097471,-0.148464,0.018420,-0.219867,-0.047374,0.056187,-0.008277,-0.078134,0.026451,0.043125,0.061416,-0.058811,-0.163054,-0.140841,0.060190,-0.023319,0.012687,-0.176213,0.058876,0.136255,-0.014259,0.269391,0.038946,-0.049165,-0.147621,0.065810,0.131669,0.202186,-0.155180,-0.197542,0.162614,0.106141,-0.144276,0.030594,0.047257,0.080660,-0.014589,0.021488,-0.033947,0.082196,0.028418,0.035725,-0.131706,0.083634,-0.082330,0.119141,-0.057150,-0.082219,0.221756,0.136411,-0.100873,-0.059410,0.182499,-0.087512,0.119736,-0.077750,0.072155,0.176688,-0.029668,-0.144643,-0.109655,0.113630,0.180414,0.075439,-0.107946,0.006244,0.003261,0.182091,-0.110559,-0.119480,0.007533,0.048608,0.016847,0.015670,-0.150635,-0.059016,0.180199,-0.069498,0.086309,-0.193237,-0.009229,0.094838,-0.107228
seq3,0.112221,-0.205538,-0.197510,0.021517,-0.009481,-0.003559,0.087640,0.088444,0.081878,0.075224,-0.107128,-0.033842,0.138996,0.123715,0.066861,-0.058990,-0.172826,-0.014492,0.141200,-0.089013,-0.156006,0.215249,0.143947,-0.150565,-0.270743,0.027058,0.066834,0.154850,0.135863,-0.215375,0.050068,-0.098130,0.054282,-0.038316,-0.188296,-0.117480,0.013799,-0.142037,0.141431,0.079372,-0.135299,-0.126036,-0.014409,-0.173671,-0.040329,0.195565,-0.070409,0.021894,0.179640,0.096310,-0.102040,-0.128615,0.007570,-0.248291,0.018098,0.029288,0.094852,0.017621,0.126993,-0.079686,-0.132687,0.169346,-0.068899,0.178767,-0.047129,-0.091859,0.098702,0.026708,-0.184648,-0.095969,0.223994,-0.019895,0.076668,0.000516,0.441577,-0.165459,-0.018252,0.015374,0.183854,-0.044537,-0.124683,0.156653,0.024078,-0.104456,-0.003111,0.073876,-0.007228,-0.086724,-0.049018,0.253705
seq4,0.115329,-0.040124,-0.195384,-0.125416,-0.033834,-0.162887,-0.076404,0.197550,0.022400,0.156054,0.079424,-0.136695,-0.040676,-0.070185,-0.100455,-0.106317,-0.106605,0.187229,0.026011,0.069926,0.132830,0.013552,-0.078241,-0.284861,-0.211208,0.076700,-0.022088,0.249715,0.061492,-0.020740,0.064763,0.024203,0.031190,0.056594,-0.109691,-0.028106,0.184505,-0.016258,-0.270585,0.065217,-0.076179,-0.145648,0.091101,0.022723,-0.048963,-0.075103,0.080510,0.034111,-0.240577,0.102156,-0.112955,-0.149968,-0.119552,0.033163,-0.178543,0.033679,0.249728,0.089151,-0.210227,0.041528,-0.007804,0.026160,-0.020054,-0.305471,-0.007993,-0.039822,-0.005575,0.094191,-0.259109,-0.013673,0.016577,-0.091011,0.116699,0.084469,-0.048067,0.164612,-0.206162,0.113093,-0.090859,-0.046877,0.197813,-0.060853,-0.152894,-0.029655,-0.145372,0.081968,0.033814,0.194822,0.042666,-0.217895
seq5,-0.200823,-0.008886,0.006513,-0.179700,0.128888,-0.013520,-0.037024,0.081908,-0.174920,0.019529,-0.020978,0.092544,0.110123,-0.248326,-0.008777,0.156318,0.003815,0.033319,0.115319,-0.179740,0.296573,-0.077633,-0.043766,0.060094,-0.165178,-0.171148,0.004269,-0.138971,0.177954,-0.098289,-0.160302,-0.059381,0.059123,-0.111614,0.101606,-0.182371,0.081986,-0.127326,0.169737,0.148121,-0.043834,0.030857,-0.147413,0.105964,-0.025707,-0.118855,0.049524,-0.166808,0.188776,0.003282,-0.164426,0.087740,-0.061384,-0.049682,-0.121789,-0.108861,0.123931,0.037029,0.152575,0.021864,0.106871,-0.098012,0.013705,-0.008281,-0.033729,-0.151232,0.121718,-0.010180,0.034634,-0.053831,-0.071706,0.248899,-0.013399,0.034600,0.004799,0.095122,-0.180489,-0.219069,0.224115,-0.023840,-0.054341,-0.044843,0.145856,0.019439,-0.349943,-0.233408,-0.139450,0.093181,0.056739,-0.037811
seq6,0.167766,-0.097740,0.053204,0.010897,-0.130039,-0.084857,-0.061102,-0.163087,0.018455,-0.116967,-0.120812,-0.097999,-0.034051,-0.070800,-0.020371,-0.131030,-0.056493,0.179259,0.247387,0.127515,-0.024465,0.121233,0.039298,0.033428,-0.020415,0.026776,-0.001086,0.022167,-0.153905,-0.210903,0.099037,-0.076346,0.064597,0.218746,0.067098,-0.211947,-0.022436,0.188947,0.063381,0.005126,0.075784,-0.101317,0.208395,-0.255736,-0.148909,-0.163105,-0.084850,-0.115892,-0.256193,0.071872,0.116001,-0.053724,-0.257331,0.050554,0.088954,-0.050532,-0.429063,-0.042649,0.064454,0.143720,-0.147471,-0.191222,0.005382,0.236836,0.034104,-0.266032,-0.028531,0.160308,-0.148240,-0.129391,0.126994,-0.110980,0.019567,-0.111859,0.165076,-0.132344,-0.067327,0.218193,-0.178248,-0.000941,-0.036986,0.096603,-0.160979,-0.179563,0.161902,0.217884,-0.389075,-0.096026,0.228927,0.155167
seq7,0.029143,0.040985,0.160596,0.091091,-0.107369,-0.033624,0.017645,-0.122181,-0.133294,-0.024775,0.033441,-0.053425,-0.052261,0.083672,0.284443,-0.082933,0.083698,0.128491,0.007601,-0.028875,-0.019277,-0.081166,-0.057537,-0.240546,-0.010913,-0.127026,-0.105285,-0.058583,0.165740,0.035805,-0.163409,-0.089230,0.063614,0.131037,-0.009558,-0.195144,-0.090013,-0.027505,0.030710,-0.063668,-0.051094,0.218092,0.053134,-0.049036,0.031011,0.055182,0.132970,-0.363138,0.111742,0.012080,-0.126160,-0.143413,0.086640,0.093965,0.056720,-0.144142,0.088526,-0.084789,0.111692,-0.181087,-0.032832,0.131538,-0.041206,-0.142323,-0.118279,-0.123930,0.108062,-0.053299,0.171835,-0.114401,-0.067888,-0.224035,-0.112512,0.098168,-0.010608,0.076942,0.052156,-0.156705,-0.047925,-0.179849,-0.097143,0.116340,0.005419,0.260198,0.014737,-0.041353,-0.136220,0.072211,0.096793,-0.010018
seq8,0.121407,-0.236623,-0.334045,-0.103039,0.195265,0.161078,-0.063007,-0.188301,-0.025386,-0.000411,0.064090,-0.169192,-0.101083,0.005794,0.202703,0.157691,-0.169804,-0.075471,0.039146,-0.070359,-0.002424,-0.107949,-0.015512,0.310705,0.104339,-0.004970,-0.127747,-0.078509,0.136162,0.111825,-0.198869,0.137515,-0.215180,-0.028430,-0.012547,0.006789,-0.021120,-0.066386,-0.060102,0.000006,-0.015623,-0.090816,-0.140718,0.225854,-0.145552,0.102668,0.064419,-0.060748,0.001185,0.002934,-0.137808,0.247304,-0.120424,0.199041,-0.017545,-0.105239,0.004723,-0.106880,-0.025564,0.007694,-0.157031,-0.113985,-0.110374,0.072074,0.131378,0.048440,-0.238074,0.114112,0.045527,-0.075628,-0.023368,-0.144197,0.107450,-0.060958,-0.165295,0.045893,0.151137,0.060476,-0.081074,-0.222446,0.052022,0.316280,-0.202674,-0.224793,0.024723,0.088915,0.186737,-0.245903,-0.161863,0.206065
seq9,0.177134,0.033526,0.029344,0.128329,0.174826,0.075881,-0.154601,-0.098514,0.056015,-0.114264,0.173290,0.054644,0.004857,0.113487,0.038720,0.131928,-0.155029,-0.258203,-0.269344,-0.091959,-0.144728,-0.161481,-0.238383,-0.234825,0.028188,-0.165129,0.064223,0.112468,-0.149576,-0.200903,-0.322586,0.215492,-0.092381,-0.101521,0.149317,-0.275024,0.343604,-0.395868,0.427440,-0.282654,0.051832,-0.007890,-0.276851,0.350921,-0.355483,0.305750,-0.188518,0.257104,-0.173980,-0.218220,0.118688,-0.323990,0.492754,-0.358860,0.320308,-0.158794,-0.072326,0.304357,-0.329257,0.357858,-0.069558,-0.169869,0.048239,0.165482,-0.118254,-0.036804,0.047071,0.076310,-0.005485,-0.097848,0.165356,0.041841,-0.046896,0.268659,0.044648,-0.113153,-0.156746,0.041189,-0.068068,-0.117481,-0.055131,0.117389,-0.172162,-0.054266,0.103901,-0.068680,-0.122842,0.092503,-0.197181,0.140832
