Feature,[G3.2.1.1.1],[G3.2.1.1.2],[G3.2.1.1.3],[G3.2.1.1.4],[G3.2.1.1.5],[G3.2.1.1.6],[G3.2.1.1.7],[G3.2.1.1.8],[G3.2.1.1.9],[G3.2.1.1.10],[G3.2.1.1.11],[G3.2.1.1.12],[G3.2.1.1.13],[G3.2.1.1.14],[G3.2.1.1.15],[G3.2.1.1.16],[G3.2.1.1.17],[G3.2.1.1.18],[G3.2.1.1.19],[G3.2.1.1.20],[G3.2.1.1.21],[G3.2.1.1.22],[G3.2.1.1.23],[G3.2.1.1.24],[G3.2.1.1.25],[G3.2.1.1.26],[G3.2.1.1.27],[G3.2.1.1.28],[G3.2.1.1.29],[G3.2.1.1.30],[G3.2.2.1.1],[G3.2.2.1.2],[G3.2.2.1.3],[G3.2.2.1.4],[G3.2.2.1.5],[G3.2.2.1.6],[G3.2.2.1.7],[G3.2.2.1.8],[G3.2.2.1.9],[G3.2.2.1.10],[G3.2.2.1.11],[G3.2.2.1.12],[G3.2.2.1.13],[G3.2.2.1.14],[G3.2.2.1.15],[G3.2.2.1.16],[G3.2.2.1.17],[G3.2.2.1.18],[G3.2.2.1.19],[G3.2.2.1.20],[G3.2.2.1.21],[G3.2.2.1.22],[G3.2.2.1.23],[G3.2.2.1.24],[G3.2.2.1.25],[G3.2.2.1.26],[G3.2.2.1.27],[G3.2.2.1.28],[G3.2.2.1.29],[G3.2.2.1.30],[G3.2.4.1.1],[G3.2.4.1.2],[G3.2.4.1.3],[G3.2.4.1.4],[G3.2.4.1.5],[G3.2.4.1.6],[G3.2.4.1.7],[G3.2.4.1.8],[G3.2.4.1.9],[G3.2.4.1.10],[G3.2.4.1.11],[G3.2.4.1.12],[G3.2.4.1.13],[G3.2.4.1.14],[G3.2.4.1.15],[G3.2.4.1.16],[G3.2.4.1.17],[G3.2.4.1.18],[G3.2.4.1.19],[G3.2.4.1.20],[G3.2.4.1.21],[G3.2.4.1.22],[G3.2.4.1.23],[G3.2.4.1.24],[G3.2.4.1.25],[G3.2.4.1.26],[G3.2.4.1.27],[G3.2.4.1.28],[G3.2.4.1.29],[G3.2.4.1.30]
seq4000,0.118722,-0.024495,-0.157630,-0.101491,0.002513,0.089826,0.136028,0.118499,-0.041431,-0.162446,-0.098407,-0.025142,0.001786,-0.208774,-0.013776,-0.107811,-0.127015,0.038574,0.109398,0.099126,-0.142760,-0.261850,-0.062068,0.252326,0.130951,0.213390,-0.276046,-0.012376,-0.032979,-0.130306,-0.127262,-0.012835,0.024835,-0.239129,0.174613,-0.080692,0.059538,0.008359,-0.015809,0.045613,-0.250513,-0.023341,-0.196576,-0.094185,0.260761,-0.175487,0.101627,-0.006047,-0.315530,0.204576,-0.154679,0.268420,0.163129,-0.060044,0.130201,-0.316591,0.041894,0.027785,-0.021475,0.033798,-0.106321,0.036584,0.027869,-0.034879,-0.120202,-0.140977,-0.098847,0.013028,-0.181344,-0.044001,0.026861,0.008560,-0.255773,0.206309,0.197919,-0.138417,0.177551,0.066965,0.032178,-0.006812,-0.072058,0.116778,0.044062,-0.102222,0.223219,-0.102728,-0.120519,-0.159958,0.136834,-0.235431
seq4001,0.028989,-0.174747,-0.095694,0.002504,0.215936,-0.102211,-0.068007,0.010605,0.102940,0.001194,-0.020336,-0.174640,0.059410,-0.039907,0.121115,0.275968,-0.133829,0.050799,-0.243780,-0.020705,0.254927,-0.151046,0.016264,0.077002,0.062716,0.194552,-0.114099,-0.175582,-0.033321,-0.069663,-0.142127,0.014493,-0.086926,0.189183,0.057958,0.040630,-0.045745,0.134439,-0.064573,0.018477,0.107346,-0.101519,-0.150316,0.020515,0.035341,-0.106596,-0.120847,-0.028961,-0.084469,-0.164056,-0.167981,0.053694,0.120190,-0.323803,-0.065720,-0.097173,-0.032505,-0.119430,0.045001,-0.012789,-0.210574,-0.147505,-0.079054,0.311547,-0.057796,-0.092956,-0.048048,0.195057,-0.041401,-0.011241,0.030778,-0.068974,-0.030633,-0.054273,0.104680,-0.107958,-0.148992,0.050685,0.191139,-0.238017,-0.073128,0.217332,0.034801,-0.094050,-0.212177,0.012398,0.062305,-0.116440,0.047221,-0.051126
seq4002,-0.119417,-0.097989,-0.042715,-0.013182,0.165950,-0.085861,0.024430,0.013971,0.060286,0.052313,0.047517,0.003685,-0.068866,0.138451,-0.018883,-0.046095,-0.244391,0.049621,-0.047393,0.018708,0.045502,-0.232388,-0.026883,0.150524,0.152696,-0.088756,-0.184855,0.010851,-0.078867,0.036372,-0.060816,-0.004615,-0.042176,-0.136327,0.037319,0.046566,0.131154,-0.254307,-0.033127,-0.013235,-0.199379,0.084732,-0.070787,0.052113,0.094806,0.073427,0.059300,-0.280120,0.067921,-0.032280,0.097230,0.056423,-0.179346,-0.125700,-0.265225,-0.039232,0.154500,0.003034,-0.038782,0.055940,-0.052048,-0.214455,0.057734,-0.218681,-0.107727,0.191631,-0.001058,-0.203945,0.096754,-0.024667,0.037248,0.085284,-0.072789,-0.005417,0.017680,-0.001523,0.082027,0.053738,-0.147415,0.030041,0.132887,-0.061602,-0.055740,0.023241,-0.116313,0.050740,0.196253,-0.022988,-0.137741,-0.190569
seq4003,0.000194,-0.059867,-0.046191,0.009704,0.155241,0.041191,0.004526,-0.022959,0.159281,0.057486,-0.131857,-0.016863,0.085784,-0.068352,0.164871,-0.152529,-0.075311,-0.025542,-0.015456,-0.075803,-0.043164,0.103066,-0.078236,-0.049975,0.013371,-0.067299,-0.098580,-0.047113,0.062560,-0.116698,-0.066722,-0.288179,-0.015323,0.046076,0.027865,0.069144,-0.036963,-0.110887,0.083385,0.057370,0.014452,-0.083963,-0.024552,-0.201158,-0.113293,0.302231,-0.122820,-0.098162,0.097341,-0.053379,0.082323,0.162515,-0.036525,-0.349986,0.126740,0.136616,0.054103,-0.038427,0.094513,-0.172355,-0.014550,-0.032351,0.018130,0.188917,0.060213,-0.039165,-0.017532,-0.027023,-0.045752,-0.010587,0.095677,0.126876,0.053669,-0.060566,0.048528,0.115753,0.000346,-0.006460,-0.120695,-0.234891,0.100334,-0.170839,-0.008720,-0.162265,-0.001094,0.099509,-0.207062,-0.039679,0.035442,-0.077703
seq4004,-0.182993,0.045170,0.297575,-0.345901,0.286042,-0.021321,-0.134651,0.201864,-0.184347,0.073946,0.096235,-0.230824,0.283819,-0.061519,-0.103233,0.157359,-0.322559,-0.033441,0.062146,-0.268427,0.164768,0.038901,-0.013252,0.160684,-0.137101,-0.060039,0.121065,-0.100122,0.012965,0.095796,0.022516,-0.136816,-0.105296,0.011244,-0.159691,0.049254,0.209664,-0.005475,0.038144,0.199265,-0.015672,-0.387239,-0.065397,0.152745,-0.006656,-0.083674,0.132015,-0.236495,-0.005967,-0.005387,0.102484,-0.142639,0.127702,0.231697,-0.163856,-0.223356,-0.281444,0.044777,0.125407,0.369163,-0.104802,-0.056575,-0.001010,-0.073620,-0.193385,-0.007954,0.083953,0.092070,-0.056086,0.222195,0.079135,-0.153701,-0.023922,-0.110422,-0.157405,-0.024007,0.148320,0.061273,-0.077043,0.041665,-0.037912,-0.082348,0.096027,-0.008399,-0.064773,-0.177207,0.025328,-0.040204,0.171361,-0.037448
seq4005,-0.075598,0.098172,0.100582,0.203738,-0.050400,0.193783,-0.106844,0.082300,-0.095715,0.051904,-0.026282,0.048141,-0.015130,-0.101447,-0.153903,-0.049666,0.012405,-0.283424,-0.319656,0.232626,-0.176764,-0.174957,-0.094713,-0.007934,-0.174386,0.171341,-0.078407,-0.039403,-0.041340,0.016608,-0.051794,0.012411,-0.011709,-0.044164,0.001932,-0.100117,-0.000623,-0.256727,0.126181,-0.094853,0.119687,0.019549,0.019760,0.032236,-0.233568,0.083392,-0.055462,0.172187,-0.128791,0.086115,0.088276,-0.192253,0.017461,-0.073634,0.214620,-0.179594,0.019935,-0.140520,-0.059860,0.194867,-0.172919,-0.005993,0.071454,0.106366,0.140869,0.066443,-0.112622,0.328419,0.126470,-0.096485,-0.036221,0.096728,0.137238,0.018330,-0.090805,0.220472,-0.076274,0.002214,-0.010058,0.013797,0.142867,0.096861,-0.162372,0.108845,0.073943,-0.079506,0.056548,0.006922,-0.067331,0.259842
seq4006,0.251433,0.032851,-0.078971,0.082927,0.115683,-0.028552,0.002038,-0.060946,0.092675,0.086544,-0.054882,-0.066271,-0.006207,-0.047345,-0.093059,-0.062857,0.119977,0.044160,-0.045398,0.053248,0.039480,-0.042215,-0.005027,-0.120972,-0.039884,0.099848,0.173814,-0.200629,-0.167457,-0.178241,0.015101,0.143402,-0.198835,-0.027743,0.148902,0.029785,0.077794,-0.227031,-0.045238,-0.164981,0.010510,0.096714,0.008067,-0.165380,-0.023156,-0.147400,0.205295,0.126029,0.193944,0.077082,-0.134747,-0.035326,-0.164787,-0.016631,-0.084328,-0.243824,-0.189217,-0.083818,0.089434,0.205486,0.091722,0.047546,0.096718,0.116020,0.107656,0.183417,0.096446,0.070475,-0.108784,0.125775,-0.142406,0.011918,-0.087899,-0.025044,-0.090240,-0.063374,-0.213080,-0.074057,-0.109452,-0.073393,-0.128046,0.067614,-0.078243,0.066064,0.112250,0.128626,-0.116116,-0.017385,0.017846,0.172303
seq4007,-0.154228,-0.014995,-0.129821,0.115787,-0.101138,0.007183,0.113046,-0.188536,-0.017817,0.068501,0.145494,0.023499,0.120187,-0.049512,-0.017403,-0.078763,0.296961,-0.134845,0.070659,0.064752,0.011956,-0.120087,0.056072,0.116778,-0.208408,0.030399,-0.114135,-0.096212,-0.033639,0.267931,-0.187088,0.163287,-0.068643,0.001681,0.008451,-0.185914,-0.080773,-0.060763,-0.012616,0.004855,-0.022758,0.090538,0.055598,0.102388,-0.031437,-0.074168,-0.071168,0.029013,-0.069915,0.032795,0.068669,-0.164831,0.001509,-0.057890,0.153921,-0.080710,-0.148185,0.102147,-0.070432,-0.018463,0.028131,-0.040101,0.110135,-0.050457,-0.060272,0.080702,0.024614,0.042290,0.158533,-0.194811,0.057606,-0.072921,-0.108170,0.127723,0.036438,-0.156887,-0.034380,0.083708,-0.091085,0.031649,-0.078094,0.172094,-0.050339,-0.216101,-0.019733,-0.003404,-0.073585,0.033559,0.145083,-0.003528
seq4008,-0.052066,0.222581,-0.087621,0.017616,0.051553,-0.102042,0.052277,-0.305619,-0.044647,-0.404764,0.090179,-0.153501,0.017188,0.009635,-0.044797,0.190153,0.074601,0.220681,-0.000157,0.275372,-0.156130,0.071021,-0.143106,-0.017819,-0.102156,-0.071443,-0.090015,-0.313429,0.053323,-0.328492,-0.002078,-0.010999,-0.043980,-0.012444,-0.133935,0.017835,0.192951,0.029148,0.158656,-0.275208,-0.028015,-0.136168,-0.022147,-0.243392,0.074120,-0.029779,0.057291,-0.028727,0.037599,0.011378,-0.190923,-0.186314,-0.095318,0.163494,-0.112237,0.115295,-0.109808,0.097167,-0.175621,-0.050803,-0.087276,0.112861,-0.036735,0.122484,-0.129455,0.157273,0.002701,-0.004758,-0.048878,-0.033196,-0.050002,0.016835,0.287505,-0.165927,0.035553,0.151830,0.035242,0.029672,0.253957,-0.134373,0.046298,-0.080051,0.193174,-0.055321,0.119803,-0.019336,-0.091722,0.039789,0.080805,-0.184824
seq4009,0.032092,-0.135168,-0.065381,-0.249072,0.033202,0.108238,0.063331,-0.139885,-0.111676,0.037508,-0.098775,0.015593,0.079707,-0.112274,0.006183,0.091260,0.061730,-0.066899,-0.002121,0.058888,-0.063999,-0.138545,-0.179413,-0.085849,0.125969,0.021030,0.116505,0.142068,-0.066593,-0.009436,-0.115035,-0.105379,0.170248,0.078093,0.062249,-0.089142,0.048108,0.221938,-0.055735,-0.149970,0.027197,0.015469,-0.048809,-0.080146,-0.164953,-0.078040,-0.112119,-0.077289,-0.079111,-0.229639,0.153609,-0.114654,-0.160934,-0.227749,0.079714,-0.045982,-0.194451,0.056878,0.026582,0.023663,-0.061018,0.175048,0.177530,0.077017,0.104511,0.029024,0.109288,0.128986,-0.200305,0.111765,0.199433,0.098238,-0.001454,-0.052982,0.011857,-0.162392,-0.024685,-0.064664,-0.163742,-0.095788,-0.174396,-0.007751,0.003094,-0.233699,0.045498,-0.346561,0.121253,-0.187878,0.018221,-0.028482
