Feature,[G3.2.1.1.1],[G3.2.1.1.2],[G3.2.1.1.3],[G3.2.1.1.4],[G3.2.1.1.5],[G3.2.1.1.6],[G3.2.1.1.7],[G3.2.1.1.8],[G3.2.1.1.9],[G3.2.1.1.10],[G3.2.1.1.11],[G3.2.1.1.12],[G3.2.1.1.13],[G3.2.1.1.14],[G3.2.1.1.15],[G3.2.1.1.16],[G3.2.1.1.17],[G3.2.1.1.18],[G3.2.1.1.19],[G3.2.1.1.20],[G3.2.1.1.21],[G3.2.1.1.22],[G3.2.1.1.23],[G3.2.1.1.24],[G3.2.1.1.25],[G3.2.1.1.26],[G3.2.1.1.27],[G3.2.1.1.28],[G3.2.1.1.29],[G3.2.1.1.30],[G3.2.2.1.1],[G3.2.2.1.2],[G3.2.2.1.3],[G3.2.2.1.4],[G3.2.2.1.5],[G3.2.2.1.6],[G3.2.2.1.7],[G3.2.2.1.8],[G3.2.2.1.9],[G3.2.2.1.10],[G3.2.2.1.11],[G3.2.2.1.12],[G3.2.2.1.13],[G3.2.2.1.14],[G3.2.2.1.15],[G3.2.2.1.16],[G3.2.2.1.17],[G3.2.2.1.18],[G3.2.2.1.19],[G3.2.2.1.20],[G3.2.2.1.21],[G3.2.2.1.22],[G3.2.2.1.23],[G3.2.2.1.24],[G3.2.2.1.25],[G3.2.2.1.26],[G3.2.2.1.27],[G3.2.2.1.28],[G3.2.2.1.29],[G3.2.2.1.30],[G3.2.4.1.1],[G3.2.4.1.2],[G3.2.4.1.3],[G3.2.4.1.4],[G3.2.4.1.5],[G3.2.4.1.6],[G3.2.4.1.7],[G3.2.4.1.8],[G3.2.4.1.9],[G3.2.4.1.10],[G3.2.4.1.11],[G3.2.4.1.12],[G3.2.4.1.13],[G3.2.4.1.14],[G3.2.4.1.15],[G3.2.4.1.16],[G3.2.4.1.17],[G3.2.4.1.18],[G3.2.4.1.19],[G3.2.4.1.20],[G3.2.4.1.21],[G3.2.4.1.22],[G3.2.4.1.23],[G3.2.4.1.24],[G3.2.4.1.25],[G3.2.4.1.26],[G3.2.4.1.27],[G3.2.4.1.28],[G3.2.4.1.29],[G3.2.4.1.30]
seq5000,0.080251,-0.095969,0.085659,0.107483,0.009758,-0.015463,-0.042474,-0.136932,0.073424,0.019492,-0.046730,0.021704,-0.056358,-0.065468,0.035356,0.097903,-0.087712,-0.163802,-0.130715,0.114074,-0.111173,0.004935,-0.160943,0.068758,-0.043735,0.172779,0.276410,-0.067170,0.065410,0.006282,0.076429,0.245485,-0.027147,0.233372,-0.075096,0.092204,-0.111417,0.090385,-0.066592,0.034872,-0.071445,0.185049,-0.099260,0.060119,0.131624,0.089120,-0.095974,-0.190749,-0.214183,-0.110750,-0.101202,-0.330650,0.005198,-0.098944,-0.038031,-0.242246,-0.072361,-0.159486,-0.028723,-0.207557,0.148338,0.317141,0.036161,0.216926,-0.055522,-0.084116,-0.074406,-0.013640,-0.025831,0.086804,-0.084966,0.122784,0.078180,0.115571,0.001784,-0.097410,-0.028121,-0.041825,-0.136685,-0.149557,-0.200504,-0.131261,0.026005,-0.226953,0.176430,-0.153473,0.278844,-0.214257,0.136330,-0.127945
seq5001,-0.111321,0.051336,-0.089058,-0.266599,-0.051466,-0.034419,0.064401,-0.201042,0.235002,0.063328,0.059779,0.094663,-0.326273,0.012028,-0.221153,0.031931,0.108440,0.186844,0.112834,-0.079211,0.267204,-0.306228,0.172971,-0.176877,-0.058500,0.141210,-0.012457,0.138297,-0.074551,-0.068518,-0.065044,-0.165673,-0.047350,-0.169184,0.121675,-0.182458,-0.116667,-0.039176,0.206787,0.242430,-0.253511,-0.118791,0.007634,0.030559,-0.078716,-0.161679,-0.053806,0.110742,0.451891,0.054088,-0.125737,-0.012913,-0.056395,0.013538,-0.060049,-0.176585,0.184511,0.079836,0.077827,-0.130877,-0.083336,0.094592,0.017843,-0.086850,-0.153432,0.049892,0.100964,0.062311,0.140915,0.016731,-0.091700,0.001935,-0.043872,-0.332315,-0.063004,-0.078473,-0.032830,-0.138126,0.127316,0.065812,-0.045751,-0.074512,-0.079592,-0.025086,0.056747,0.054272,0.242561,0.088883,0.170306,0.061424
seq5002,-0.112347,0.099807,0.136992,-0.029887,-0.038344,-0.103273,0.073648,-0.041655,0.113876,0.001377,0.107824,-0.045649,0.096158,-0.112493,0.041625,-0.069023,0.044934,0.119860,0.091334,-0.028692,0.058701,-0.113657,0.077294,-0.103502,-0.237521,0.253486,-0.344299,-0.013127,-0.160108,0.077283,-0.206351,0.058696,0.120117,-0.039229,0.092039,-0.034017,0.057232,-0.216703,0.043988,0.110250,0.054192,0.138957,0.122792,0.029457,0.138816,-0.042215,-0.008293,0.052153,-0.177283,-0.014138,-0.181893,-0.223822,0.021578,0.067679,-0.049772,-0.061600,0.236361,-0.244064,0.041972,0.001311,0.032240,-0.032542,0.075063,-0.030493,0.117458,0.052754,-0.146886,-0.123178,0.191393,0.053464,-0.021759,-0.101879,-0.189475,-0.016302,0.040407,0.002490,0.028117,0.040972,0.042083,0.057247,-0.184140,-0.131213,-0.159607,-0.006461,0.100404,0.131812,0.025140,-0.083091,-0.040904,0.039668
seq5003,0.013888,-0.063721,0.090732,-0.052790,-0.135985,0.050653,0.049568,-0.054589,0.048978,-0.086007,-0.247146,0.110605,-0.088081,0.017904,-0.097850,-0.030666,-0.012061,-0.206921,0.020400,-0.005443,0.145416,0.240937,0.070577,0.041506,-0.101142,0.230715,-0.124029,-0.100246,0.079108,0.120360,0.053156,-0.124227,0.001440,0.049500,-0.202752,-0.186117,0.075554,-0.137466,0.016572,-0.019243,0.159103,0.047440,-0.056483,0.072220,-0.080314,0.021051,0.058425,-0.004385,-0.186287,-0.069358,0.104950,-0.157507,0.075103,0.059949,0.121710,-0.231346,0.095297,0.121117,0.032816,-0.031967,0.074219,-0.005705,-0.063797,0.161462,-0.023851,-0.076831,-0.208923,-0.114134,-0.173727,-0.111880,-0.060440,0.020679,0.138324,-0.058813,-0.005950,0.200023,0.268459,-0.141996,-0.040293,0.181655,0.027668,-0.089158,-0.193535,-0.050565,0.036705,0.002613,-0.029993,-0.157302,0.130366,-0.073739
seq5004,-0.067498,0.001337,0.090936,0.229636,0.005846,0.035812,0.185924,0.129283,-0.053914,-0.182126,0.004817,0.037705,0.088035,-0.308170,-0.085469,0.010441,0.002373,-0.371978,-0.058183,0.031337,-0.070607,-0.376753,-0.061536,0.175456,-0.132466,-0.181424,0.126958,0.165079,-0.149507,0.043204,-0.170161,-0.083476,-0.013408,0.035001,0.078138,-0.113947,0.039672,0.014309,-0.053062,-0.171940,0.088352,0.053065,0.145155,-0.097483,-0.011216,0.040602,0.047242,-0.186287,0.049944,0.033347,-0.108737,0.085289,-0.212180,0.137167,-0.303034,0.184524,0.308308,-0.088807,-0.195039,-0.177456,0.129562,0.053192,0.144584,0.054147,0.119708,0.100595,0.218953,0.066644,-0.023841,0.083173,0.168654,0.067865,-0.059472,0.165080,0.014845,-0.135725,0.047640,-0.092792,-0.149015,-0.308572,-0.004558,-0.058206,-0.216533,-0.029710,-0.125261,-0.036623,0.034415,-0.062415,-0.023209,-0.125448
seq5005,-0.138071,-0.226828,0.466534,-0.215363,-0.056381,0.456097,-0.212693,-0.105375,0.421740,-0.260530,-0.040361,0.359955,-0.269961,0.018640,0.270225,-0.380120,-0.097890,0.186933,-0.206858,-0.113224,0.231368,-0.282367,-0.118569,0.257469,-0.237454,0.055489,0.266239,-0.225635,-0.123963,0.131314,0.024983,-0.197419,0.239079,-0.104656,-0.048352,0.209901,0.013451,0.049956,0.198147,-0.022298,-0.009508,0.097029,0.045815,-0.058982,0.038600,0.206025,-0.098692,-0.108478,0.145323,0.027768,0.096111,0.221994,-0.155199,-0.049666,0.010540,-0.205132,-0.023846,0.235189,0.102939,-0.022072,0.167031,0.262953,0.231647,0.284976,0.112635,0.160594,0.255235,0.274216,0.065808,0.189603,0.039248,0.017717,-0.038995,0.070457,-0.012181,0.074127,-0.126792,0.040094,-0.098146,0.016638,0.018579,0.004516,-0.164751,-0.049442,-0.020645,-0.031298,-0.080529,0.202076,0.122256,0.122596
seq5006,-0.099219,-0.078279,0.045989,-0.129852,0.081632,-0.142656,0.115356,0.080137,-0.046844,-0.124851,-0.000615,0.092466,-0.006865,-0.052262,-0.045318,0.027145,-0.032508,-0.071059,-0.020222,0.050450,0.039525,-0.166329,0.053219,-0.080683,0.129044,-0.018901,0.167471,0.236834,-0.231920,0.094814,-0.147653,0.037780,-0.029188,-0.069210,0.053613,0.009243,0.031347,-0.097083,-0.038179,-0.108809,0.098286,0.013563,-0.132611,-0.097895,-0.135776,0.042333,0.048907,0.033072,0.032705,-0.005223,-0.095139,0.116831,0.002234,0.031323,-0.350098,-0.086025,0.092561,0.188974,0.160377,0.040543,-0.020219,0.101038,-0.044644,-0.055979,-0.045814,0.004169,-0.071797,-0.065543,0.114906,-0.073862,0.228990,0.004344,0.081699,0.013605,0.104877,-0.065894,0.025546,-0.033654,-0.184222,-0.141498,-0.102694,0.231588,-0.131564,0.060071,-0.019027,-0.016151,0.231060,0.010741,0.156280,0.015813
seq5007,-0.073372,0.004732,-0.082828,-0.193707,0.050015,0.054451,-0.103051,0.056564,-0.202478,-0.112418,0.056294,-0.116420,0.097981,-0.182144,0.005981,0.166805,0.013919,0.199538,-0.190252,-0.146976,0.062972,-0.060672,0.085975,0.177135,-0.216106,0.040548,-0.056605,0.076956,0.125414,-0.113686,-0.078503,-0.158990,0.172814,0.172303,-0.054177,0.099090,0.053289,0.089315,-0.033879,0.019299,-0.057063,-0.027953,0.062774,0.046488,-0.105744,-0.085581,0.175398,-0.098754,0.032042,0.061126,0.064812,-0.080465,0.073843,0.011290,-0.125372,0.012611,-0.021250,-0.053691,0.047159,-0.021721,0.307226,0.205130,0.142468,0.135125,0.087932,0.153997,0.433929,0.242608,0.316309,0.143179,-0.052884,0.061079,0.017456,0.172983,0.098655,0.255492,0.039708,0.056175,-0.047035,-0.106696,0.000317,0.105914,0.038307,0.042613,0.046169,0.009000,-0.141718,-0.022292,-0.040646,-0.067123
seq5008,-0.015492,-0.084333,0.076856,0.015856,0.019170,-0.073306,0.132251,-0.045065,0.045662,0.224306,-0.111939,-0.052520,-0.262016,-0.023089,-0.105666,-0.101047,0.033678,-0.140716,-0.162683,0.171116,-0.140039,-0.128355,0.010808,-0.055180,-0.044722,0.056496,0.036879,-0.226596,-0.072064,0.182954,0.045825,0.018907,-0.119100,-0.263030,0.278484,0.122283,0.008793,-0.186514,-0.237492,0.066700,0.255037,0.061916,-0.006362,-0.165304,-0.165925,0.020024,0.235779,0.060184,-0.006976,-0.231879,-0.098621,-0.205109,0.030484,0.015879,-0.235647,0.050816,-0.138735,0.224756,0.026932,-0.031805,-0.029671,0.058302,-0.001977,0.033823,0.356794,0.059508,0.068872,-0.163387,-0.141165,0.231647,0.178911,0.049140,-0.143058,-0.215204,0.119637,0.088376,0.123470,-0.103028,-0.251722,0.108425,-0.076178,0.222556,-0.099863,-0.086885,-0.143683,-0.103029,0.155982,0.018605,-0.116950,-0.302033
seq5009,-0.091598,-0.013310,-0.046294,0.050838,-0.011957,0.115225,-0.076294,0.019977,0.195175,0.013838,0.029224,0.052378,-0.127906,-0.035548,0.044648,-0.127187,0.005528,0.070423,-0.068906,-0.008400,-0.016143,-0.221567,0.027843,-0.040829,-0.055064,0.095392,-0.005165,-0.058406,0.067855,0.095827,-0.107604,0.067155,-0.094037,0.096000,-0.026344,0.135844,0.101375,0.065795,-0.031508,0.031368,-0.123073,0.016959,-0.101635,0.044989,0.049935,-0.362490,0.010537,0.025839,-0.055510,-0.164075,-0.198335,-0.063811,-0.252495,0.023834,0.060134,0.084010,-0.130218,-0.147310,0.104182,0.054423,0.319743,0.067339,0.134252,0.160979,0.175913,0.223762,0.228949,0.321283,0.232059,0.089594,-0.073728,0.061516,0.123965,0.201695,0.006250,-0.064634,0.118497,0.000892,-0.048797,0.107883,-0.038227,-0.079270,-0.200733,-0.190363,0.005585,0.041233,-0.070192,-0.180542,-0.051747,0.035168
