Feature,[G3.3.1.1.1],[G3.3.1.1.2],[G3.3.1.1.3],[G3.3.1.1.4],[G3.3.1.1.5],[G3.3.1.1.6],[G3.3.1.1.7],[G3.3.1.1.8],[G3.3.1.1.9],[G3.3.1.1.10],[G3.3.1.1.11],[G3.3.1.1.12],[G3.3.1.1.13],[G3.3.1.1.14],[G3.3.1.1.15],[G3.3.1.1.16],[G3.3.1.1.17],[G3.3.1.1.18],[G3.3.1.1.19],[G3.3.1.1.20],[G3.3.1.1.21],[G3.3.1.1.22],[G3.3.1.1.23],[G3.3.1.1.24],[G3.3.1.1.25],[G3.3.1.1.26],[G3.3.1.1.27],[G3.3.1.1.28],[G3.3.1.1.29],[G3.3.1.1.30],[G3.3.2.1.1],[G3.3.2.1.2],[G3.3.2.1.3],[G3.3.2.1.4],[G3.3.2.1.5],[G3.3.2.1.6],[G3.3.2.1.7],[G3.3.2.1.8],[G3.3.2.1.9],[G3.3.2.1.10],[G3.3.2.1.11],[G3.3.2.1.12],[G3.3.2.1.13],[G3.3.2.1.14],[G3.3.2.1.15],[G3.3.2.1.16],[G3.3.2.1.17],[G3.3.2.1.18],[G3.3.2.1.19],[G3.3.2.1.20],[G3.3.2.1.21],[G3.3.2.1.22],[G3.3.2.1.23],[G3.3.2.1.24],[G3.3.2.1.25],[G3.3.2.1.26],[G3.3.2.1.27],[G3.3.2.1.28],[G3.3.2.1.29],[G3.3.2.1.30],[G3.3.4.1.1],[G3.3.4.1.2],[G3.3.4.1.3],[G3.3.4.1.4],[G3.3.4.1.5],[G3.3.4.1.6],[G3.3.4.1.7],[G3.3.4.1.8],[G3.3.4.1.9],[G3.3.4.1.10],[G3.3.4.1.11],[G3.3.4.1.12],[G3.3.4.1.13],[G3.3.4.1.14],[G3.3.4.1.15],[G3.3.4.1.16],[G3.3.4.1.17],[G3.3.4.1.18],[G3.3.4.1.19],[G3.3.4.1.20],[G3.3.4.1.21],[G3.3.4.1.22],[G3.3.4.1.23],[G3.3.4.1.24],[G3.3.4.1.25],[G3.3.4.1.26],[G3.3.4.1.27],[G3.3.4.1.28],[G3.3.4.1.29],[G3.3.4.1.30]
seq6000,0.855847,0.821179,1.006098,0.944364,0.989989,1.051994,1.121324,1.084945,1.056516,1.157258,1.217122,1.192533,1.152115,1.189857,1.091153,0.939719,0.878791,0.818358,0.777018,0.857316,0.891257,0.761297,0.873664,0.768220,0.773359,0.848253,0.881063,1.048298,0.906461,1.168522,1.007927,1.207982,0.892402,0.913641,0.984251,0.881102,1.269261,1.170176,0.822450,1.176612,1.057854,0.969551,1.082265,1.134209,0.826043,1.103506,0.894163,0.837596,0.953391,1.036856,1.178375,0.879132,0.912074,1.199844,1.166635,0.800244,0.995520,0.928545,1.071519,1.144220,1.101224,1.009883,0.985085,1.077614,1.072153,1.020274,1.159722,1.174818,1.121010,1.014467,0.952696,0.993502,1.135106,0.861597,0.998330,1.116802,0.903884,1.091653,1.201798,1.166872,1.011459,1.002690,1.031181,1.133832,1.173192,0.927100,1.112923,0.940670,1.224382,1.219858
seq6001,0.822730,0.953478,0.899776,0.860233,1.048588,1.138627,1.105573,1.113924,0.953486,1.054414,0.902770,0.955346,0.950821,1.030548,1.139134,1.360775,1.116699,1.041637,1.194297,0.941267,1.081985,1.143176,0.772439,0.928519,1.165332,1.112448,0.957920,1.219827,1.199221,1.015056,0.935708,1.061535,1.002559,0.984600,1.074755,1.074499,0.888889,1.031750,1.127501,1.018694,0.872017,0.999552,0.918925,0.922760,0.864993,1.009558,0.962688,0.949612,1.077154,1.068037,0.768544,0.920503,1.289353,1.012848,1.096862,1.003563,1.103530,0.924989,0.923548,1.237038,0.989373,1.043578,0.907171,1.185513,1.124801,0.825893,0.890755,0.911498,0.966236,0.865733,0.924523,1.041815,0.682159,1.056424,1.090956,0.809231,1.086140,0.929891,0.754769,0.851680,0.917211,1.054785,1.131175,0.996645,1.130353,0.916313,0.849062,1.119924,0.952223,1.013040
seq6002,0.898905,0.983215,0.912077,0.947314,1.010284,0.976406,1.124968,1.057447,0.967506,1.212717,0.921295,1.089884,1.033096,1.071995,1.197049,1.288897,0.969887,0.963697,1.014442,0.859787,1.151440,1.179816,0.862343,0.859287,1.128806,1.130369,0.991191,1.199789,0.850884,1.038111,0.880424,1.022066,0.861329,1.097901,1.186090,0.986642,0.992069,1.104794,1.020193,1.031928,0.873941,0.987506,0.922792,0.936079,0.758349,0.987121,1.041509,0.928430,1.062529,1.017302,0.821408,0.965176,1.222487,1.049828,1.053496,1.046384,1.112728,1.071847,0.982841,1.120735,0.994857,1.020444,0.996932,1.171790,1.124284,0.859056,0.930131,0.960755,0.877172,0.899264,0.892701,1.000336,0.780540,1.102789,1.036607,0.860095,1.148761,1.011389,0.831230,0.913880,0.885808,0.873497,1.115894,0.993321,0.965783,0.971574,0.883463,1.027751,0.970661,1.010052
seq6003,0.898905,0.983215,0.912077,0.947314,1.010284,0.976406,1.124968,1.057447,0.967506,1.212717,0.921295,1.089884,1.033096,1.071995,1.197049,1.288897,0.969887,0.963697,1.014442,0.859787,1.151440,1.179816,0.862343,0.859287,1.128806,1.130369,0.991191,1.199789,0.850884,1.038111,0.880424,1.022066,0.861329,1.097901,1.186090,0.986642,0.992069,1.104794,1.020193,1.031928,0.873941,0.987506,0.922792,0.936079,0.758349,0.987121,1.041509,0.928430,1.062529,1.017302,0.821408,0.965176,1.222487,1.049828,1.053496,1.046384,1.112728,1.071847,0.982841,1.120735,0.994857,1.020444,0.996932,1.171790,1.124284,0.859056,0.930131,0.960755,0.877172,0.899264,0.892701,1.000336,0.780540,1.102789,1.036607,0.860095,1.148761,1.011389,0.831230,0.913880,0.885808,0.873497,1.115894,0.993321,0.965783,0.971574,0.883463,1.027751,0.970661,1.010052
seq6004,0.910878,0.982717,0.913575,0.948971,1.007491,0.974408,1.141848,1.040421,0.974430,1.210500,0.911620,1.094551,1.033701,1.076084,1.212858,1.297216,0.972385,0.966549,0.999046,0.865594,1.136134,1.164297,0.844538,0.857768,1.133275,1.146021,0.993717,1.182846,0.848664,1.040714,0.880424,1.022066,0.861329,1.097901,1.186090,0.986642,0.992069,1.104794,1.020193,1.031928,0.873941,0.987506,0.922792,0.936079,0.758349,0.987121,1.041509,0.928430,1.062529,1.017302,0.821408,0.965176,1.222487,1.049828,1.053496,1.046384,1.112728,1.071847,0.982841,1.120735,0.994097,1.022597,0.998539,1.174190,1.122356,0.860441,0.933034,0.961810,0.878393,0.896120,0.887780,1.001557,0.782086,1.103966,1.038191,0.860687,1.149188,1.013300,0.829933,0.914509,0.885615,0.872133,1.114610,0.995199,0.967168,0.972441,0.885562,1.028805,0.972667,1.012310
seq6005,1.076965,0.914378,1.167470,1.102449,1.165261,0.997476,0.909818,0.886012,0.946985,1.006911,0.999931,1.188762,1.148815,1.241559,0.924738,0.948323,0.848162,0.966204,1.324155,0.912200,1.178416,1.006472,1.032656,0.898675,1.209465,1.027475,0.896538,1.038511,0.908577,1.193062,1.114462,1.119687,1.084985,1.187387,0.707057,1.043787,0.939206,0.993054,1.148566,1.146996,0.894936,0.841194,1.241488,0.988833,1.054035,1.025588,0.881001,1.086587,0.953212,0.836446,1.298917,0.787456,0.850490,0.962584,0.883208,1.202001,1.067698,0.990260,0.887330,0.975165,1.087142,1.187145,0.803264,0.989985,1.034740,0.886120,0.974253,0.829130,1.101507,1.183072,0.826257,0.907389,1.101741,1.044474,0.931561,0.970535,0.955295,0.969991,0.999394,0.878165,1.160296,1.081313,0.753825,0.943372,0.855807,1.045355,0.948493,0.770015,1.089910,0.988080
seq6006,1.150821,0.840906,0.987148,0.979488,1.070976,0.983434,1.160196,1.103772,1.038507,1.164659,0.811800,1.143895,0.825321,1.197863,0.865076,1.090455,0.952753,1.078439,1.103391,0.935450,1.249601,1.095984,1.097123,1.019274,1.255831,0.880314,1.108850,0.703966,0.981394,0.916628,1.204433,0.867874,1.013800,0.998629,1.090719,0.933503,1.186064,0.826789,1.001395,1.085475,0.928904,1.092353,1.025914,1.115377,1.096190,0.926739,1.000212,0.906317,1.086943,0.923371,1.270521,0.972199,1.096009,0.852983,0.899839,0.888562,0.847061,0.947816,1.053905,0.887902,1.264824,0.878279,0.786704,1.034609,0.744295,0.947788,1.093939,0.795177,0.842668,1.015430,0.722872,1.075294,0.716952,1.026779,0.894576,0.989645,0.808080,1.062921,0.970200,0.890150,0.853881,0.850712,1.113804,1.014800,0.806965,0.948031,1.003161,0.834253,1.205533,0.701968
seq6007,1.039867,0.867031,0.976588,1.018822,0.938237,0.808649,0.928604,1.199360,0.904934,1.087977,1.102439,0.997863,1.157045,1.149581,1.123829,1.048854,1.194761,1.048684,1.076854,1.360279,0.858131,1.319077,0.820718,0.819780,0.886859,1.041681,0.996299,0.833521,0.968094,0.655050,1.071256,1.006467,1.111765,1.062751,0.891817,1.128727,0.863009,1.025254,1.212618,0.879365,1.034273,0.994935,1.218824,0.944170,0.619206,0.830279,0.936516,1.128649,1.039009,1.047883,0.943300,0.862615,1.179850,1.217562,1.123635,0.936337,1.157758,1.137771,0.939499,0.766103,0.961045,0.948668,0.960235,1.020965,0.980047,1.090587,0.865597,0.973116,1.126955,1.026827,1.136503,1.128803,1.106003,0.993278,1.044800,0.918974,0.984718,0.934792,1.087203,1.280535,0.887267,0.984104,1.158356,0.941638,1.154854,0.997464,1.127274,0.990022,0.867672,0.898116
seq6008,0.771035,1.090348,0.983581,0.934513,1.087918,1.198197,1.201188,1.026615,0.813844,0.968348,1.100845,0.904741,0.855573,0.926431,0.942685,1.054253,1.240648,1.129822,0.936778,1.054927,1.142690,1.013911,0.789263,0.707703,0.831285,0.806950,0.834309,0.776816,0.872652,1.309427,1.141597,0.998249,1.091587,0.991424,0.969475,0.857532,1.163386,0.823264,0.876607,1.005480,1.126798,1.044040,0.987120,0.983413,1.041762,1.009476,1.036137,0.857674,1.198917,0.835637,1.105125,1.089108,0.870563,0.879458,0.955232,0.661724,1.217456,1.130197,0.943454,1.033829,1.140105,0.988151,0.948391,0.825780,1.060101,0.938537,1.005150,0.986327,0.861058,1.102971,0.968804,1.136581,0.958755,0.940022,0.953274,1.081828,0.972087,1.041920,1.148724,0.942775,0.968597,0.996515,0.888745,0.904155,0.924209,0.780994,1.019745,0.990410,0.721302,1.115396
seq6009,0.963627,0.987300,0.968697,1.245963,1.017655,0.914325,1.013617,0.943834,1.226198,1.049413,1.171814,1.226474,0.784119,1.001923,1.174284,0.923830,1.166999,0.845814,0.812746,0.971251,0.741430,0.954563,0.937915,0.813970,1.033566,0.841565,0.808611,1.211609,0.917944,0.993577,0.997488,1.023445,1.052302,0.851311,1.117901,0.944862,0.995478,1.125239,1.081321,0.977853,0.920089,0.969625,0.832938,0.936152,1.039663,1.064963,0.774442,0.795525,1.016671,0.958981,0.995994,1.078824,0.944441,1.007505,1.103752,1.093721,0.748697,0.878406,1.121094,0.927687,1.023908,1.040202,1.045864,1.058355,1.093095,0.978751,0.880014,0.835353,1.067888,0.945919,0.730004,0.944601,0.861191,1.063160,1.035066,0.824233,1.066298,0.922741,0.880565,0.776119,0.915086,1.082478,0.787724,0.977547,1.243300,0.992658,0.809876,0.837773,0.761176,0.840194
